종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
065710,-0.85,1.45,-10.03,1.45,-0.85,-14.22,-13.79,20230113
008490,0.15,1.08,-1.95,2.83,0.0,-23.63,-35.22,20230113
035890,0.85,1.72,-3.66,6.28,-11.9,-31.7,-30.29,20230113
357550,-0.79,-0.4,-0.4,12.78,47.94,46.65,-23.79,20230113
003100,0.14,2.26,9.78,32.99,51.68,133.06,380.48,20230113
007610,0.0,0.0,0.0,0.0,0.0,-10.58,-9.91,20230113
136490,0.61,7.43,9.34,24.9,0.1,-14.52,-26.37,20230113
014620,-0.76,3.97,-2.6,-7.42,27.18,51.1,79.7,20230113
037350,0.74,1.82,-6.57,5.89,-3.64,-14.61,-5.08,20230113
014910,0.0,2.4,-1.44,11.76,-5.0,-34.36,-15.35,20230113
014915,-1.1,1.13,-4.27,-0.12,-3.12,-9.42,-1.58,20230113
003080,0.16,0.0,-6.71,5.74,-12.57,-20.25,-27.38,20230113
004980,-4.06,7.7,-12.51,27.63,14.4,-41.93,29.47,20230113
004985,-2.2,2.3,-2.55,19.2,5.53,-20.77,-8.56,20230113
011300,3.18,13.5,33.06,16.65,75.15,44.22,197.12,20230113
081580,-0.38,2.74,-5.06,-3.14,-8.06,-33.63,-4.89,20230113
015750,-0.59,3.16,-6.99,-1.36,12.44,-13.5,-26.67,20230113
000180,2.29,2.52,9.29,23.14,14.91,-12.35,5.18,20230113
080470,0.28,3.47,-2.85,7.2,5.77,-15.68,-23.77,20230113
043260,0.39,3.2,-3.01,-8.83,-11.34,-25.0,-15.69,20230113
148150,-1.87,4.38,-9.34,13.91,-20.12,-49.9,-43.53,20230113
053060,2.88,15.47,5.94,51.42,2.56,17.58,-12.53,20230113
017510,1.43,6.17,-2.3,9.45,-14.04,-27.2,-21.36,20230113
004360,9.56,10.15,47.32,171.38,312.91,232.66,176.85,20230113
004365,1.65,-1.38,3.61,17.81,17.33,17.81,14.51,20230113
004490,-0.44,3.31,-2.59,18.17,-8.13,-36.34,-43.22,20230113
011560,0.64,2.49,-2.73,10.28,2.35,7.85,29.85,20230113
001430,-0.89,1.52,-9.95,-10.19,17.54,-16.25,40.76,20230113
306200,0.0,11.24,-5.46,-2.46,-9.48,40.47,39.76,20230113
003030,-1.9,8.77,-1.27,9.15,14.81,46.23,229.44,20230113
019440,0.28,2.62,-9.51,-14.15,29.89,16.94,54.39,20230113
058650,-1.44,3.0,-6.36,5.53,6.3,0.98,36.24,20230113
013000,3.18,8.51,-0.83,40.55,13.69,8.51,-39.8,20230113
100700,0.0,1.18,-0.5,14.29,-13.17,-25.28,-55.95,20230113
024830,-3.57,14.67,41.88,41.88,41.88,41.88,41.88,20230113
021820,-0.43,14.5,-14.09,-14.09,-14.09,-14.09,-14.09,20230113
067830,2.13,6.67,-2.4,7.32,-9.43,-17.76,-17.24,20230113
033530,0.34,7.07,-2.15,29.32,13.0,-31.2,-44.25,20230113
039310,0.0,1.9,-1.47,5.93,0.37,-29.38,-7.27,20230113
075580,-0.84,8.89,0.51,4.44,9.91,-18.33,-7.55,20230113
067770,0.77,6.48,-7.72,12.12,-8.88,-33.64,-49.07,20230113
053450,4.65,13.64,14.29,3.4,-20.83,-47.36,-27.19,20230113
027970,0.0,1.69,-3.98,13.68,-6.95,-26.52,-35.56,20230113
252500,0.72,5.3,-0.71,39.98,5.7,-14.2,-63.85,20230113
347000,0.0,3.42,3.86,-1.63,-4.72,-25.31,-52.17,20230113
308170,-1.59,16.54,4.03,22.53,-0.64,-32.61,-54.88,20230113
331920,0.33,3.43,-8.36,-8.08,-19.92,-56.3,-78.73,20230113
299660,-2.7,1.2,-12.5,-13.1,-49.6,-71.27,-66.53,20230113
208370,1.15,5.78,5.53,17.69,-1.79,-39.03,-13.24,20230113
258250,-2.3,0.35,1.56,-29.25,-38.66,-50.98,-78.45,20230113
290690,-1.17,4.15,-3.97,-18.63,-20.91,-36.43,-69.3,20230113
032685,0.5,-5.4,-5.62,-1.71,-16.04,-33.93,-31.81,20230113
258790,-3.15,2.11,3.05,17.77,-6.89,-39.43,-51.85,20230113
248070,-2.15,6.51,16.19,17.87,7.07,-11.85,,20230113
035610,0.73,6.98,1.47,21.23,9.96,-21.59,-28.99,20230113
357780,-0.09,1.44,1.22,10.64,6.87,-10.09,-17.33,20230113
036830,-0.97,0.0,-7.8,13.9,35.11,-23.61,-43.81,20230113
004430,-0.8,4.47,3.89,10.65,-4.59,-11.37,13.33,20230113
050960,4.12,40.28,26.78,48.53,34.07,-5.02,-65.61,20230113
017550,1.84,5.01,0.83,19.69,3.4,0.0,-6.75,20230113
236200,-2.95,2.68,-2.34,-11.54,9.52,-9.63,-23.84,20230113
317770,0.0,4.22,-0.93,19.78,-2.13,-3.6,-17.9,20230113
094840,-0.18,3.35,-3.65,7.77,-7.96,-32.48,-48.61,20230113
192440,1.47,3.92,0.44,11.13,-6.89,-22.67,-47.16,20230113
053210,0.85,0.73,-5.67,6.53,-12.14,-6.41,-7.14,20230113
033790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230113
159910,-0.89,-0.89,-17.71,8.25,0.45,-15.21,-15.21,20230113
115570,-0.54,4.91,0.0,22.79,28.77,-11.76,19.74,20230113
026890,1.45,4.48,-6.67,0.36,-21.68,-53.91,-33.81,20230113
013810,-0.21,1.04,0.83,-8.47,-9.67,-20.33,-55.62,20230113
049830,0.78,3.2,-5.49,14.67,-2.64,-4.44,52.48,20230113
020710,2.72,7.63,-0.11,9.63,-8.25,-23.3,-12.66,20230113
033170,1.75,6.39,-6.43,-1.27,-24.35,-55.7,30.17,20230113
134790,1.1,3.11,-3.27,3.89,-12.66,-31.0,-25.14,20230113
232830,1.37,1.37,-17.16,-0.37,37.69,33.61,-59.41,20230113
139050,1.15,1.15,1.65,-0.32,1.15,-25.27,-40.87,20230113
016590,0.12,-0.35,1.18,5.68,-2.39,-3.17,31.49,20230113
029530,0.6,3.89,-2.91,4.87,6.2,1.21,29.71,20230113
004970,0.0,4.17,-2.17,4.65,8.17,-15.09,16.7,20230113
001000,0.74,0.25,4.1,10.93,14.37,-16.46,-10.57,20230113
025870,0.0,2.58,42.94,54.59,12.21,-4.78,35.95,20230113
215600,-1.16,1.79,-25.63,-51.63,-43.64,-43.64,-43.64,20230113
065350,0.86,7.44,-8.66,-8.56,-20.87,-57.25,-21.99,20230113
005390,4.99,5.22,0.83,8.04,-12.32,-33.15,41.94,20230113
004170,0.86,3.53,7.57,1.3,11.14,-5.25,-7.68,20230113
034300,0.84,0.56,-0.28,-1.36,-27.6,-51.8,-49.93,20230113
031440,-0.51,1.99,-2.7,1.67,-14.2,-37.63,-25.61,20230113
006880,-0.93,3.41,-8.48,-19.77,-43.38,20.42,59.65,20230113
002800,1.57,4.3,5.82,18.53,9.81,-6.58,-36.46,20230113
344050,3.18,10.81,-4.77,70.46,70.46,83.29,89.08,20230113
001720,1.4,3.2,0.87,3.75,3.94,-5.37,7.2,20230113
001725,0.17,0.7,0.17,0.7,0.88,-6.34,9.09,20230113
017000,0.19,6.57,0.58,12.83,-24.45,-53.87,-1.14,20230113
002700,0.0,3.47,0.78,14.79,-13.2,-10.19,1.31,20230113
002870,0.43,3.11,-13.75,-6.07,-25.16,-47.51,-63.23,20230113
019170,0.24,3.7,-8.3,5.0,-21.79,-27.96,-82.05,20230113
019175,-0.93,-1.05,-10.74,37.0,-8.62,14.91,-63.29,20230113
404990,0.61,4.44,6.74,15.57,-16.09,-15.57,,20230113
366330,0.0,0.74,2.01,-1.22,-5.14,-2.4,,20230113
393360,0.0,0.74,2.52,-1.45,-4.91,-3.1,,20230113
056700,0.0,3.01,-2.84,2.36,-26.8,2.36,-18.34,20230113
187270,-0.67,3.01,-9.64,9.74,-21.52,-5.42,52.4,20230113
004080,-0.68,-1.68,-2.01,0.69,-9.6,-10.43,36.45,20230113
243840,0.0,6.51,-7.86,1.64,-18.67,-35.49,-15.83,20230113
222800,-0.82,1.16,-0.98,-12.64,-19.04,-32.14,26.4,20230113
160980,2.33,12.82,5.6,13.79,-1.86,-32.31,-33.16,20230113
102280,21.99,26.44,10.34,6.39,-22.39,-42.7,-38.1,20230113
003410,2.41,0.55,-9.93,-2.3,-10.23,-31.9,-16.97,20230113
010280,1.44,2.55,-3.54,10.04,-20.0,-16.44,-40.56,20230113
004770,-0.39,-0.77,0.98,13.91,-5.32,-55.59,-46.47,20230113
217320,14.46,-13.66,-6.3,-20.17,-27.54,-27.73,-45.0,20230113
037760,0.58,2.05,-2.51,9.75,8.05,-17.69,3.56,20230113
099320,1.79,8.15,10.83,33.91,-1.27,-34.93,-19.17,20230113
049960,-0.37,4.3,6.37,24.19,-2.91,-28.03,-35.97,20230113
050890,0.0,3.98,-1.96,46.76,22.4,-4.15,-46.58,20230113
236030,0.29,8.11,-8.11,-0.87,3.03,-12.48,-28.35,20230113
103660,0.0,0.0,0.0,0.0,0.0,0.0,-10.39,20230113
352480,-1.76,2.2,0.9,27.11,48.01,58.52,,20230113
245450,-0.53,-0.79,-5.76,10.59,-9.83,-5.76,-43.03,20230113
352700,2.38,5.38,-10.86,-2.38,-22.48,-39.8,,20230113
112610,-2.86,12.82,-4.68,13.0,53.0,11.41,-57.81,20230113
115530,-8.08,24.33,5.98,7.68,10.24,-28.13,-28.13,20230113
376290,2.99,5.51,-2.38,5.0,-10.59,-32.94,,20230113
189330,9.51,7.24,46.01,64.55,21.96,-49.02,-77.75,20230113
096530,-0.18,0.9,-0.88,-4.6,-40.43,-51.47,-84.72,20230113
101240,0.14,1.16,-1.27,6.54,7.69,1.6,-5.28,20230113
260930,0.7,3.6,-4.32,-7.84,-20.11,-46.42,-59.72,20230113
013990,0.14,4.48,3.43,21.92,25.52,-30.48,2.12,20230113
008700,4.31,5.45,2.65,11.85,-19.21,-28.33,-37.88,20230113
058220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230113
125210,-1.91,0.0,-11.38,-8.87,18.98,7.53,-14.9,20230113
002790,-1.21,4.69,8.06,47.4,-2.77,-13.5,-39.19,20230113
00279K,-0.68,4.68,5.05,38.9,-8.49,-11.55,-24.22,20230113
002795,-0.71,1.09,2.57,25.68,-4.12,-14.15,-33.09,20230113
090430,-0.36,1.45,4.49,43.08,3.72,-9.12,-34.04,20230113
090435,-0.32,1.29,1.18,22.28,-0.32,-30.59,-25.55,20230113
357580,-0.75,1.94,-5.73,12.39,3.54,-33.92,,20230113
052710,0.39,-3.53,1.17,15.56,24.4,-3.88,-35.08,20230113
074430,-0.79,0.8,-6.0,4.44,-27.55,-17.9,-36.38,20230113
083930,-2.21,4.72,-5.34,-5.0,26.07,7.26,21.46,20230113
149950,-3.99,-8.25,-22.1,-21.25,-7.07,-32.95,63.83,20230113
036010,-3.17,2.88,-2.73,0.94,7.0,-6.14,28.45,20230113
002030,-0.74,2.28,-1.47,21.72,15.45,-3.58,47.32,20230113
002310,-0.25,-0.88,-2.0,10.73,19.88,-27.0,-3.21,20230113
050860,-0.17,11.52,11.73,17.37,0.35,-3.17,-9.36,20230113
267850,3.13,1.86,-4.36,48.87,19.2,-4.08,-37.69,20230113
020560,2.54,4.81,4.81,20.94,-3.41,-27.25,236.1,20230113
143160,0.9,0.45,-1.1,18.78,-2.39,-1.32,-21.5,20230113
054800,-0.4,-1.95,-4.2,12.05,-5.99,-4.92,-1.18,20230113
122900,-0.49,2.5,-3.3,-1.91,1.99,-1.44,20.02,20230113
339950,-0.91,0.69,12.11,22.54,0.46,-41.14,34.67,20230113
289010,-0.23,2.71,-2.24,3.93,-8.02,-39.11,-46.37,20230113
214430,1.84,4.86,2.65,19.38,20.12,3.47,-17.09,20230113
040910,0.88,1.77,-0.54,16.33,2.22,-26.18,-47.78,20230113
052860,1.77,4.23,-7.01,5.94,-11.32,-34.89,-45.12,20230113
010780,-3.99,1.51,12.92,11.79,-13.27,-29.75,-37.57,20230113
069920,-0.66,-4.56,-9.16,11.37,-0.53,140.89,109.44,20230113
038880,0.0,3.83,-7.54,-7.8,-17.41,-40.91,-47.15,20230113
031310,0.66,5.86,16.73,34.65,9.84,-28.94,-23.35,20230113
059100,-0.13,6.29,18.09,18.45,23.33,8.22,14.1,20230113
149010,-1.31,-7.37,-3.21,-9.81,-5.63,1.34,51.71,20230113
262840,-0.14,1.3,-1.41,5.26,-18.6,-35.19,,20230113
052460,0.58,7.84,-6.27,12.96,-23.2,-47.7,-38.76,20230113
124500,0.75,5.21,0.5,15.26,3.59,-17.21,-20.0,20230113
027360,0.39,9.87,0.79,16.36,-6.23,-35.6,-45.12,20230113
139990,1.27,5.15,-5.98,4.81,-7.34,-47.6,,20230113
032080,-0.25,4.72,-9.32,9.02,-12.88,-38.52,-7.64,20230113
013310,0.78,6.12,-5.28,0.0,-5.63,-20.12,-16.4,20230113
059120,2.91,4.37,1.49,1.38,-6.95,-48.06,45.95,20230113
067160,-1.66,3.63,-5.86,0.52,-6.88,-52.17,13.55,20230113
001540,-2.78,-3.4,-5.21,14.92,3.77,-13.01,-28.98,20230113
053800,-0.44,0.6,0.6,8.17,-25.41,-36.74,-24.83,20230113
297570,0.63,2.58,-14.52,15.22,-7.83,-39.31,-52.75,20230113
260660,0.46,-0.15,-4.11,26.31,0.77,-20.66,-50.15,20230113
131370,0.0,1.06,4.78,6.88,-17.47,-40.54,-62.83,20230113
140670,4.46,6.04,13.31,12.4,7.25,-1.75,55.76,20230113
061040,-0.19,-0.19,3.06,31.78,4.26,-13.76,-46.63,20230113
123750,0.45,3.09,-6.25,5.14,41.51,-8.72,7.91,20230113
085810,0.53,4.67,-3.05,1.87,25.74,-26.16,4.1,20230113
267810,1.98,3.0,-23.7,-25.09,-23.99,-33.33,-36.02,20230113
018250,0.81,-3.63,-5.1,71.43,30.99,-0.27,-25.15,20230113
161000,-1.26,1.53,-10.48,-10.94,9.8,-23.29,-6.09,20230113
196300,-2.25,1.37,-4.9,-7.17,-21.74,-47.1,-60.95,20230113
052790,2.17,4.31,2.42,36.39,-7.13,-35.1,-6.72,20230113
290740,0.82,1.49,-6.69,2.85,-11.53,-33.48,-42.35,20230113
255440,1.91,6.37,-3.62,19.5,-5.86,-51.59,-39.79,20230113
030960,-1.67,0.15,-2.56,-24.83,340.82,216.1,211.54,20230113
238120,-0.25,2.43,-1.11,5.54,-16.93,-0.62,-15.61,20230113
224810,0.0,0.7,2.38,-4.12,-13.65,-8.99,2.38,20230113
019990,10.0,12.56,30.67,58.58,17.48,16.35,170.39,20230113
011090,-0.23,3.77,-9.74,-5.43,-34.89,-65.6,-49.68,20230113
042110,-0.26,4.9,9.07,25.82,-5.17,5.77,17.02,20230113
065420,0.2,20.77,-1.38,-34.38,-36.79,-21.75,-21.75,20230113
103230,0.0,0.0,0.0,0.0,0.0,0.0,-16.5,20230113
260970,-0.32,2.27,-0.94,-12.22,-16.4,-16.62,-95.84,20230113
101490,1.07,3.64,1.25,19.79,50.13,-14.18,-30.1,20230113
275630,3.56,3.23,3.56,-2.88,23.31,-5.88,1.11,20230113
031330,-0.37,2.46,-8.31,3.64,-22.16,-34.58,16.59,20230113
060540,-0.23,2.34,-0.9,10.61,-16.57,-30.7,-16.89,20230113
056190,-0.79,5.3,0.27,1.34,-2.58,7.4,-4.67,20230113
080000,1.38,1.55,17.8,25.32,3.33,-18.65,-24.29,20230113
246250,12.29,28.25,26.5,15.26,3.64,-19.48,-33.93,20230113
299670,0.0,11.76,2.7,-11.63,-23.23,-24.5,-18.43,20230113
007820,0.0,2.89,-1.47,11.21,-1.63,-17.01,-25.86,20230113
012750,0.86,2.81,-9.29,3.72,-6.98,-19.73,-33.56,20230113
306040,1.48,7.52,7.86,5.86,-15.52,-21.51,-3.65,20230113
217910,4.72,2.9,8.56,16.39,5.34,-11.03,12.7,20230113
224020,-8.79,-23.72,-30.9,-49.54,-25.68,-23.61,304.41,20230113
069510,1.6,2.61,-3.62,18.0,23.65,-10.41,-31.17,20230113
041910,0.14,0.82,-6.72,0.82,-6.48,-20.78,-40.4,20230113
039440,-0.4,2.07,-7.84,-5.36,-23.77,-36.18,-35.17,20230113
098660,-1.4,2.07,-4.45,-18.62,13.04,-9.19,-2.95,20230113
237690,-0.7,-2.52,-4.17,3.4,-8.4,-33.41,-3.3,20230113
050760,0.2,4.23,-5.56,-2.38,-24.15,-35.39,-54.6,20230113
288620,-1.15,3.88,-4.89,-1.61,4.9,-18.63,-46.57,20230113
058610,2.75,3.32,7.49,1.63,40.75,44.02,101.84,20230113
043340,-0.32,7.01,7.01,19.05,-18.69,-11.33,-23.69,20230113
187660,2.33,6.28,-3.72,9.18,-30.6,-59.85,,20230113
054630,0.51,4.27,-15.91,42.18,37.19,-51.06,-68.84,20230113
078520,-1.21,5.34,8.13,32.71,4.0,-6.84,-27.13,20230113
003800,-2.71,-3.94,-5.28,0.0,-16.22,-19.19,-12.34,20230113
312610,0.29,6.11,-7.46,-5.31,6.76,-51.67,-79.8,20230113
044990,0.0,0.0,0.0,0.0,0.0,-2.02,35.0,20230113
239610,0.28,2.25,-9.68,-3.19,-47.17,-48.59,-57.43,20230113
353070,0.0,-0.25,0.5,-0.74,-5.85,-4.29,-1.95,20230113
353060,0.0,0.25,0.75,-0.49,-4.49,-4.49,-0.25,20230113
044780,2.05,12.56,7.95,32.15,28.37,0.9,20.75,20230113
357230,1.24,2.09,-4.68,0.27,-30.19,-41.12,,20230113
071670,1.87,3.94,1.2,2.78,-22.68,-44.84,-54.93,20230113
045660,-1.64,3.56,-2.38,-4.05,-21.65,-64.03,-74.22,20230113
224110,0.0,1.46,-4.57,-14.34,-18.04,-53.96,-57.95,20230113
021080,0.36,7.88,-6.5,8.51,-13.02,-45.64,20.91,20230113
207490,0.0,-2.86,0.44,-23.85,-22.2,-16.05,-25.52,20230113
109960,1.72,-19.35,-28.33,-22.31,-43.62,-56.41,-59.06,20230113
244920,-1.05,-0.63,-7.11,-9.09,-19.8,-45.22,-14.55,20230113
383310,-0.53,7.19,-10.23,-8.12,22.58,-31.56,,20230113
038110,-1.5,1.72,-4.53,-0.84,7.27,-0.51,35.01,20230113
073540,-0.94,1.94,-0.32,22.05,8.05,-6.66,-51.61,20230113
064850,-0.44,3.05,3.21,19.47,-5.46,-35.41,-15.62,20230113
036810,1.51,0.3,-2.33,41.77,18.73,-30.86,-46.5,20230113
054940,3.38,11.27,4.08,42.33,42.33,5.52,8.9,20230113
950130,-1.24,-4.02,-7.0,0.42,-44.42,-28.87,-36.77,20230113
070300,-1.67,-2.32,-7.96,-22.57,5.36,-29.68,-38.67,20230113
092870,-0.93,4.67,7.96,14.64,0.84,-38.27,-39.05,20230113
067570,-0.55,4.97,-5.9,3.61,2.72,-12.97,-13.08,20230113
333620,0.0,6.43,-10.92,-9.01,-20.0,-58.27,,20230113
036570,3.34,8.41,2.43,38.3,26.26,-23.31,-50.64,20230113
238170,3.89,5.2,15.32,-26.35,-24.65,-38.66,-38.79,20230113
224760,0.0,-7.16,-14.13,11.63,-17.1,-61.84,-52.0,20230113
380440,-0.25,1.29,0.51,-4.84,-6.87,-5.53,,20230113
391060,0.0,1.02,1.02,-2.22,-6.16,-4.81,,20230113
396770,0.0,1.74,7.08,7.08,8.82,10.61,,20230113
265740,-0.45,3.38,-3.7,9.93,-19.82,-34.13,-50.64,20230113
093510,-9.32,-5.0,5.0,-0.25,0.0,-39.64,111.33,20230113
208860,0.0,0.0,0.0,0.0,0.0,0.0,-69.16,20230113
085310,0.55,3.41,-1.41,1.56,6.44,-13.84,-24.88,20230113
069410,-0.18,3.45,0.71,29.61,0.89,-41.58,-39.4,20230113
198080,0.74,3.01,-2.14,9.89,-15.26,-36.57,-52.54,20230113
048830,0.82,3.97,-3.93,3.67,-12.62,-24.17,-10.05,20230113
096870,-0.54,2.34,-4.13,7.68,3.48,-29.64,10.07,20230113
900140,1.08,5.84,-4.1,4.27,-3.77,-21.51,-33.57,20230113
376190,0.44,2.54,-3.11,-2.56,-6.28,-44.45,,20230113
061970,0.0,2.14,-6.9,-13.86,-10.96,-45.42,-51.53,20230113
290650,-1.06,6.88,-9.34,12.02,-26.38,-32.27,-25.8,20230113
073110,-1.71,-0.58,-4.83,2.07,-10.05,-23.27,-48.39,20230113
083310,-1.64,0.0,-2.04,28.62,1.69,-26.83,-34.07,20230113
037950,-1.85,3.91,44.41,63.19,17.18,5.14,-17.65,20230113
058630,0.51,2.58,-1.24,38.5,5.16,-25.35,29.06,20230113
009780,-0.86,5.31,21.33,28.76,19.24,17.03,41.63,20230113
323230,-0.12,4.17,-13.79,10.97,-5.24,-46.71,-55.96,20230113
033160,-0.43,0.43,-7.54,17.09,1.75,-33.99,4.95,20230113
347890,1.2,5.38,3.31,0.12,3.82,-12.29,-53.99,20230113
033310,-0.95,2.07,-7.96,-44.56,-33.26,-62.67,-67.12,20230113
065150,0.24,3.93,-2.53,6.55,-25.79,-44.27,-62.4,20230113
050540,0.0,0.0,0.0,0.0,0.0,-70.85,191.49,20230113
115960,2.16,7.69,4.71,47.66,8.0,-6.9,-15.62,20230113
060850,3.83,8.32,6.2,22.0,10.03,-11.27,-34.28,20230113
014440,1.54,5.98,0.97,12.02,4.3,-20.11,-4.22,20230113
007530,0.0,0.55,1.29,8.91,3.0,-12.84,-23.08,20230113
143540,-1.36,11.49,6.99,1.75,-0.68,-36.74,-33.26,20230113
111770,-0.34,1.51,-4.79,0.11,15.44,-8.38,29.25,20230113
009970,-0.16,5.91,2.53,18.95,26.88,20.83,60.05,20230113
003520,-3.18,5.02,-12.76,30.6,-6.29,-36.07,-54.97,20230113
000670,1.78,2.95,-7.92,-1.1,24.6,-6.55,15.87,20230113
036560,1.28,6.25,-12.82,10.7,40.16,29.63,48.01,20230113
012280,-0.37,4.09,-8.74,-2.75,-26.0,-50.37,-65.73,20230113
265560,0.0,8.56,-1.93,4.96,-20.7,-42.49,-58.14,20230113
012160,1.92,5.08,-2.75,18.85,-11.85,-30.79,-36.68,20230113
036000,-1.03,2.13,2.68,19.69,-0.78,-20.04,-36.06,20230113
250930,-0.82,1.68,-8.33,-12.95,-9.36,-43.59,-50.21,20230113
053280,3.02,14.43,5.85,16.5,-8.68,-29.56,-60.88,20230113
015360,-0.16,0.49,-8.71,-1.59,-14.29,-12.46,-13.69,20230113
045060,0.57,4.42,-2.21,12.03,-7.81,-14.9,-28.19,20230113
080520,-0.39,7.1,-0.59,23.77,-4.36,-23.72,-9.66,20230113
039830,-2.68,0.5,-4.08,7.24,-3.15,-24.88,-14.98,20230113
322310,-2.12,0.73,-20.17,18.38,-3.82,-45.58,,20230113
014940,-0.2,8.53,3.33,-3.31,-9.49,-38.31,-1.98,20230113
002630,1.23,3.61,1.54,5.42,-17.48,-49.15,-55.93,20230113
271560,0.84,-0.41,1.27,22.32,12.15,12.15,-1.64,20230113
001800,2.32,1.31,-0.64,7.67,2.66,0.65,17.05,20230113
010470,0.96,2.27,29.51,174.78,157.75,150.0,185.71,20230113
053980,-0.78,2.0,-5.57,19.76,-34.32,-27.39,-45.74,20230113
241790,0.38,-0.75,-3.65,5.18,23.36,-13.44,-24.14,20230113
031510,0.0,4.59,-6.62,2.78,-17.78,-38.08,-50.42,20230113
138080,-1.63,1.4,-10.17,12.07,-15.42,-43.08,-67.85,20230113
080580,-1.15,0.58,-8.99,-5.75,-14.0,-32.15,-23.04,20230113
067170,0.83,2.53,0.83,19.18,-18.91,-43.08,-60.71,20230113
173130,-1.35,-7.16,-9.05,44.86,52.85,107.48,53.44,20230113
049480,4.32,6.62,5.45,21.85,2.29,-45.18,-13.95,20230113
226950,2.51,4.42,4.91,19.41,3.22,-36.67,-49.55,20230113
057540,-0.9,4.76,-5.98,0.0,-36.54,-30.08,-30.38,20230113
109080,3.53,10.46,2.33,26.92,9.54,-25.21,61.17,20230113
122990,0.3,3.24,-4.02,2.29,-20.07,-35.36,-59.82,20230113
232140,0.0,2.76,-0.63,2.59,-20.08,-46.72,-50.31,20230113
065530,-1.06,4.97,-9.36,8.9,-8.28,-25.36,-49.46,20230113
067900,-0.56,2.87,1.36,9.01,-0.89,-26.03,-32.96,20230113
155650,0.36,2.93,-4.9,-8.01,-11.06,-15.97,-30.92,20230113
019210,0.92,4.27,-5.72,16.23,5.27,-26.78,2.33,20230113
011690,0.0,-1.59,1.98,6.54,-12.32,-74.63,-49.26,20230113
079000,-0.18,4.22,-4.22,6.57,1.07,-9.12,1.25,20230113
070960,1.58,1.87,-7.1,17.44,-12.5,-28.22,-19.84,20230113
316140,3.24,2.41,-0.39,7.59,12.83,-15.0,26.87,20230113
041190,0.96,9.51,-0.83,-7.38,-20.21,-49.15,-13.3,20230113
046970,3.21,16.53,11.15,33.8,-1.7,-24.35,-12.42,20230113
215360,0.72,4.51,-5.44,6.11,-8.25,-33.33,-48.71,20230113
072470,-1.06,6.65,-7.92,11.11,4.03,-26.89,-21.98,20230113
073560,0.0,6.38,-2.13,11.55,-3.42,-16.02,-11.35,20230113
037400,0.26,3.21,-11.87,-13.06,-12.47,-27.85,-11.06,20230113
153490,1.4,7.39,0.46,2.35,-7.23,-32.72,-25.6,20230113
010050,0.52,4.17,0.91,9.15,-13.98,-13.5,45.13,20230113
101170,2.51,15.5,2.06,5.32,-11.38,44.68,32.76,20230113
006980,0.63,10.62,-0.83,24.42,1.48,-15.52,654.33,20230113
017370,1.15,7.98,8.14,65.26,40.52,-10.66,-10.2,20230113
103840,4.73,9.09,-1.37,10.56,-21.53,-35.93,-50.0,20230113
046940,0.41,10.4,3.05,17.75,-8.61,-26.0,-43.2,20230113
105840,2.74,13.13,2.29,13.41,-17.27,12.46,104.13,20230113
018620,0.94,4.22,-10.34,-13.71,-19.55,-23.57,-41.21,20230113
010400,0.26,-3.16,37.7,44.72,14.82,6.68,-2.79,20230113
049800,0.13,7.44,-0.13,5.41,7.14,-19.59,-33.67,20230113
016880,0.0,0.83,2.95,9.91,-11.27,-37.28,14.02,20230113
095720,0.21,2.32,-4.71,10.71,2.1,-23.82,-9.67,20230113
005820,-1.16,1.19,0.95,2.41,-17.32,-3.41,7.05,20230113
307280,5.25,4.64,5.25,32.23,13.17,-12.17,-57.18,20230113
053080,-0.22,5.07,-3.8,9.63,-17.56,-36.74,-80.41,20230113
032940,0.12,2.51,5.43,35.1,11.02,-7.06,-14.38,20230113
240810,-0.87,-2.23,-1.21,9.4,1.42,-27.66,-35.67,20230113
074600,-1.73,-0.2,-2.85,10.37,6.46,-4.31,29.7,20230113
104830,0.17,-1.63,-3.68,14.45,4.33,-12.24,-11.21,20230113
014190,0.93,4.33,-9.58,17.62,-14.23,-34.34,16.67,20230113
030530,0.14,3.29,2.27,15.71,-3.09,-27.8,-45.05,20230113
012620,0.32,2.38,-7.25,2.27,-9.04,-38.97,1.5,20230113
008370,0.4,3.09,-5.47,11.33,1.93,-3.47,15.97,20230113
008290,-1.24,14.78,4.95,79.51,31.54,-24.21,-61.34,20230113
101160,1.0,3.57,1.5,6.84,16.33,-25.23,16.67,20230113
095270,3.66,9.91,24.68,21.72,4.26,-9.73,9.13,20230113
065950,0.3,4.4,-0.89,19.82,-5.41,-26.44,-34.55,20230113
196700,-2.16,6.77,11.88,53.28,-0.68,-34.45,95.95,20230113
069080,-1.15,5.2,7.5,17.41,-8.02,-33.2,-56.78,20230113
053580,1.34,7.45,-0.98,6.69,-7.9,-40.59,-79.39,20230113
071460,0.22,7.29,-6.94,46.62,-9.34,-42.86,-9.88,20230113
044340,0.39,9.32,12.17,39.91,9.79,-33.51,-45.22,20230113
348350,5.75,7.66,-4.78,-2.85,-19.8,-34.16,-78.43,20230113
065370,10.5,22.9,13.85,30.85,18.47,-27.15,-25.71,20230113
140660,0.0,0.0,-10.05,-14.79,-26.09,13.71,14.86,20230113
