종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
004080,0.0,0.0,-1.0,1.72,-8.07,-9.2,20230111
243840,1.43,5.82,-7.78,-0.93,-13.82,-28.71,20230111
222800,1.65,8.64,2.5,-10.85,-16.42,-29.52,20230111
160980,-1.5,11.97,6.07,11.97,-0.76,-32.82,20230111
102280,-1.73,4.28,-9.31,-14.54,-37.89,-53.79,20230111
003410,-1.81,1.5,-8.89,-7.02,-13.54,-32.46,20230111
010280,1.22,3.49,-4.82,8.07,-23.5,-18.23,20230111
004770,-0.38,3.33,5.6,16.04,-2.22,-49.23,20230111
217320,-13.19,-21.06,-19.85,-31.81,-35.55,-42.06,20230111
037760,0.29,7.45,-2.54,3.9,8.46,-16.43,20230111
099320,4.58,4.76,10.39,31.06,-0.96,-32.46,20230111
049960,1.19,3.64,4.07,20.75,-6.91,-30.62,20230111
050890,1.75,-0.68,-5.21,43.7,19.75,-7.47,20230111
236030,-2.58,-1.23,-10.72,-8.3,-5.46,-18.86,20230111
103660,0.0,0.0,0.0,0.0,0.0,0.0,20230111
352480,3.11,8.36,4.56,40.9,66.48,68.84,20230111
245450,0.53,0.53,-4.52,0.53,-8.65,-5.0,20230111
352700,-0.12,1.99,-12.46,-5.52,-26.87,-42.52,20230111
112610,2.13,3.72,-7.07,7.89,40.76,10.2,20230111
115530,1.0,0.6,-13.23,-12.33,-8.84,-39.81,20230111
376290,2.92,4.45,-3.54,3.68,-8.85,-33.46,20230111
189330,3.03,7.75,52.24,53.0,22.4,-49.84,20230111
096530,0.0,2.38,1.27,-0.18,-41.05,-51.13,20230111
101240,1.01,4.02,-1.27,10.27,7.55,1.45,20230111
260930,1.41,7.46,3.23,-16.64,-14.92,-47.16,20230111
013990,-0.56,6.58,4.39,19.03,26.64,-33.49,20230111
008700,0.27,9.33,3.02,9.65,-23.63,-30.68,20230111
058220,0.0,0.0,0.0,0.0,0.0,0.0,20230111
125210,1.2,-2.31,-11.19,-13.01,18.69,13.9,20230111
002790,2.04,12.43,10.6,54.85,0.54,-8.86,20230111
00279K,1.39,9.16,7.16,43.14,-6.86,-10.84,20230111
002795,1.06,5.56,5.56,30.14,-1.72,-11.21,20230111
090430,2.86,9.51,9.09,44.58,10.77,-5.88,20230111
090435,0.73,6.42,3.89,26.58,1.91,-28.64,20230111
357580,1.53,4.72,-2.92,9.92,8.57,-29.44,20230111
052710,0.38,-2.22,1.73,17.56,26.56,-2.04,20230111
074430,1.33,4.4,1.88,4.97,-26.07,-13.24,20230111
083930,0.0,6.64,-1.44,7.48,34.48,17.67,20230111
149950,-5.35,-7.95,-17.53,-11.47,-5.64,-30.65,20230111
036010,6.19,6.19,3.72,5.69,15.42,-2.62,20230111
002030,1.85,4.96,4.17,30.33,21.15,0.73,20230111
002310,0.88,2.44,0.63,11.3,23.91,-25.42,20230111
050860,-3.67,12.89,9.68,14.46,1.23,0.35,20230111
267850,-2.4,3.82,-0.31,49.54,20.3,-2.4,20230111
020560,0.36,3.32,4.09,18.64,-0.71,-25.13,20230111
143160,0.9,1.12,0.45,19.68,-3.23,-1.32,20230111
054800,0.0,-1.17,-2.31,17.59,-2.31,-1.93,20230111
122900,0.97,3.98,1.46,-0.95,4.5,0.97,20230111
339950,2.97,23.29,17.19,26.05,4.65,-43.32,20230111
289010,0.0,6.23,-1.14,7.54,-4.5,-39.42,20230111
214430,1.07,1.89,5.29,15.24,15.24,1.07,20230111
040910,0.11,1.22,-2.36,13.87,0.66,-27.12,20230111
052860,1.76,9.94,-5.63,6.34,-10.34,-35.32,20230111
010780,2.09,26.15,16.7,12.85,-11.04,-23.89,20230111
069920,1.12,-6.13,-18.0,12.5,-3.61,130.03,20230111
038880,1.57,3.85,-5.26,-9.12,-17.14,-39.44,20230111
031310,-0.16,4.9,20.12,33.84,11.29,-26.42,20230111
059100,0.68,6.67,9.69,11.52,15.72,3.37,20230111
149010,-0.13,0.39,-0.52,-4.25,-4.84,-0.52,20230111
262840,1.71,6.08,0.85,6.24,-21.34,-33.18,20230111
052460,0.78,12.39,-5.66,10.71,-22.6,-46.59,20230111
124500,0.38,5.29,-0.5,12.43,-0.5,-15.32,20230111
027360,3.28,12.5,0.2,14.55,-6.15,-34.55,20230111
139990,1.06,4.48,-6.63,5.16,-6.18,-47.56,20230111
032080,2.29,10.44,-5.41,12.61,-12.04,-35.99,20230111
013310,2.59,3.84,-5.86,-2.84,-3.93,-17.23,20230111
059120,-0.11,8.2,2.43,0.45,-3.91,-42.03,20230111
067160,1.85,2.93,-10.96,6.93,-2.53,-52.98,20230111
001540,1.5,2.05,0.96,21.59,8.74,-9.47,20230111
053800,-1.45,4.45,3.82,10.21,-21.02,-35.05,20230111
297570,2.54,6.95,-20.05,19.63,-0.31,-37.28,20230111
260660,-0.15,0.31,-1.21,25.68,2.84,-20.61,20230111
131370,1.53,5.0,6.3,8.3,-17.37,-41.03,20230111
140670,0.0,13.99,13.52,7.36,8.63,-2.81,20230111
061040,0.0,0.0,3.45,28.88,5.06,-10.15,20230111
123750,0.0,8.1,-5.02,7.97,46.69,-7.25,20230111
085810,0.53,7.08,-3.08,-5.5,21.15,-24.7,20230111
267810,-9.09,8.91,-4.35,-15.38,-15.71,-21.71,20230111
018250,1.58,0.78,-2.28,71.56,36.88,3.76,20230111
161000,-0.23,4.42,-8.85,-9.61,11.32,-20.45,20230111
196300,1.08,4.44,1.62,-5.41,-20.84,-46.67,20230111
052790,1.1,-0.36,0.24,30.6,-4.28,-39.12,20230111
290740,0.82,3.9,-4.37,6.06,-9.32,-32.64,20230111
255440,-0.24,6.04,-5.49,13.92,-4.42,-50.12,20230111
030960,0.46,-1.95,-1.65,-28.99,345.5,219.02,20230111
238120,1.14,5.84,4.05,8.44,-16.63,0.5,20230111
224810,0.0,9.11,-2.75,-5.45,-9.19,-10.53,20230111
019990,4.23,4.23,20.13,43.78,6.22,6.22,20230111
011090,0.24,7.54,-11.01,-8.79,-35.31,-66.09,20230111
042110,0.78,6.87,14.08,28.81,-2.99,10.51,20230111
065420,-6.01,24.34,-0.77,-38.06,-26.29,-19.25,20230111
103230,0.0,0.0,0.0,0.0,0.0,0.0,20230111
260970,0.63,2.92,0.32,-11.7,-15.47,-15.69,20230111
101490,4.06,1.26,5.22,18.99,50.8,-13.76,20230111
275630,0.8,5.35,0.8,-4.4,28.31,-6.39,20230111
031330,0.0,5.23,-4.06,6.05,-21.87,-34.18,20230111
060540,2.1,4.78,-1.13,9.23,-15.93,-29.58,20230111
056190,3.79,6.24,3.79,2.54,-1.54,8.96,20230111
080000,0.85,4.75,18.76,29.35,6.82,-15.48,20230111
246250,-1.54,19.4,6.67,-5.6,-5.88,-28.57,20230111
299670,14.57,11.76,17.53,-11.8,-23.23,-24.0,20230111
007820,2.01,5.0,-2.4,12.15,-0.98,-16.8,20230111
012750,-2.02,0.69,-6.87,4.67,-8.33,-19.92,20230111
306040,1.49,4.92,8.25,7.91,-14.96,-19.76,20230111
217910,-14.93,-13.47,-12.97,-15.64,-14.69,-24.12,20230111
224020,-8.54,-22.28,-23.14,-42.39,-15.05,-11.16,20230111
069510,-0.61,0.99,-6.96,13.81,23.64,-11.3,20230111
041910,0.97,3.39,-0.27,4.57,-4.56,-21.88,20230111
039440,2.03,4.58,-3.09,-3.83,-18.77,-31.79,20230111
098660,2.04,6.61,-4.21,-24.24,13.64,-9.75,20230111
237690,2.92,-6.88,-1.58,1.63,-13.98,-34.67,20230111
050760,1.45,5.6,-7.72,-4.48,-23.44,-34.75,20230111
288620,1.41,3.6,-6.09,-11.84,4.6,-14.46,20230111
058610,-1.56,5.57,11.47,-2.07,49.8,45.77,20230111
043340,1.3,7.5,6.88,18.73,-17.16,-12.9,20230111
187660,0.0,11.34,1.89,6.14,-32.5,-59.78,20230111
054630,4.45,4.45,1.01,39.02,39.02,-49.43,20230111
078520,3.13,3.13,5.26,23.48,11.33,-8.05,20230111
003800,-0.28,0.14,-1.96,2.19,-13.67,-17.72,20230111
312610,1.46,5.0,-6.98,-14.44,11.59,-47.89,20230111
044990,0.0,0.0,0.0,0.0,0.0,-0.41,20230111
239610,0.28,3.42,-11.89,-4.47,-46.54,-48.95,20230111
353070,0.0,0.0,0.0,-0.99,-6.07,-4.06,20230111
353060,0.25,-0.49,0.25,-0.25,-4.28,-4.05,20230111
044780,1.89,9.92,7.46,28.19,26.32,-1.14,20230111
357230,1.96,0.97,-3.2,-0.82,-30.1,-42.98,20230111
071670,0.0,6.13,3.15,2.57,-22.94,-43.04,20230111
045660,0.66,7.92,0.55,-5.09,-25.77,-62.73,20230111
224110,1.95,4.81,-1.88,-13.28,-20.23,-54.47,20230111
021080,1.69,6.05,-3.72,6.47,-12.56,-48.38,20230111
207490,0.0,0.0,-3.13,-16.87,-20.0,-17.07,20230111
109960,0.0,-22.64,-28.61,-25.07,-44.05,-57.98,20230111
244920,-0.52,-1.04,-5.57,-3.06,-17.68,-43.99,20230111
383310,5.49,7.53,-7.47,-8.9,30.29,-30.33,20230111
038110,1.0,13.91,0.5,2.89,15.21,9.98,20230111
073540,2.72,8.46,-1.84,19.14,5.95,-4.33,20230111
064850,3.18,5.91,5.91,16.01,0.15,-34.83,20230111
036810,3.03,5.59,4.29,41.67,24.09,-30.33,20230111
054940,-1.69,9.81,4.68,32.27,35.35,10.23,20230111
950130,0.0,0.0,-2.43,6.64,-41.5,-28.49,20230111
070300,1.32,5.86,-5.97,-24.48,17.85,-23.44,20230111
092870,2.66,5.46,11.94,13.65,7.1,-35.6,20230111
067570,1.28,5.0,-5.56,9.51,3.78,-10.41,20230111
333620,1.93,6.89,-10.59,-12.08,-19.16,-53.22,20230111
036570,-1.76,-0.56,-4.7,32.34,24.58,-26.16,20230111
238170,-0.98,0.8,-2.14,-26.32,-26.74,-48.62,20230111
224760,-7.69,0.84,3.45,-4.0,-20.0,-65.17,20230111
380440,0.77,1.03,0.51,-4.15,-6.43,-5.98,20230111
391060,0.25,0.76,1.28,-3.18,-5.94,-4.35,20230111
396770,0.22,5.94,5.94,5.94,8.92,8.67,20230111
265740,1.03,5.62,-5.45,7.94,-20.72,-35.47,20230111
093510,-4.58,-12.58,-11.41,-0.75,-1.0,-33.67,20230111
208860,0.0,0.0,0.0,0.0,0.0,0.0,20230111
085310,0.11,4.67,-2.82,-0.33,6.92,-13.01,20230111
069410,4.86,17.42,5.81,30.86,5.23,-41.17,20230111
198080,0.0,7.69,-1.93,4.1,-15.94,-36.16,20230111
048830,1.38,6.07,-2.13,5.16,-10.92,-22.57,20230111
096870,0.0,4.99,-6.36,6.36,3.81,-27.27,20230111
900140,0.54,5.64,-4.1,9.34,-0.88,-20.06,20230111
376190,0.59,3.51,-2.44,-4.5,-5.56,-42.7,20230111
061970,1.97,6.17,-2.82,-10.52,-7.78,-44.6,20230111
290650,5.17,10.38,-4.68,14.71,-25.12,-32.37,20230111
073110,-0.14,3.69,-3.44,4.78,-9.77,-19.77,20230111
083310,2.9,2.06,-0.8,33.76,4.64,-22.74,20230111
037950,8.66,9.09,50.16,63.12,23.21,9.52,20230111
058630,1.15,0.38,-7.78,42.29,10.43,-26.82,20230111
009780,1.52,5.51,17.13,23.39,16.93,13.95,20230111
323230,1.07,6.79,-9.1,6.52,-5.46,-48.07,20230111
033160,0.42,1.72,13.94,18.5,12.86,-32.86,20230111
347890,2.55,5.76,3.81,-0.71,4.2,-10.4,20230111
033310,0.86,5.27,-7.94,-50.63,-27.21,-61.67,20230111
065150,0.96,0.0,-3.87,6.3,-24.78,-44.33,20230111
050540,0.0,0.0,0.0,0.0,0.0,-70.85,20230111
115960,2.75,5.07,0.81,38.66,15.12,-7.44,20230111
060850,0.1,5.52,10.15,21.35,16.61,-13.18,20230111
014440,1.29,5.22,-2.75,5.37,1.0,-19.77,20230111
007530,1.28,2.03,-0.18,10.6,4.73,-12.22,20230111
143540,-2.0,14.4,17.13,1.38,1.03,-34.23,20230111
111770,-1.02,2.1,-2.77,3.79,17.43,-7.01,20230111
009970,1.53,3.29,0.17,16.41,28.59,21.14,20230111
003520,2.11,4.78,-9.59,32.62,-6.6,-32.91,20230111
000670,-0.81,0.33,-10.74,-5.67,22.02,-7.24,20230111
036560,0.87,4.02,-14.96,7.87,37.54,30.02,20230111
012280,1.89,5.77,-9.93,-8.71,-26.97,-48.1,20230111
265560,11.35,16.67,0.0,6.06,-13.22,-36.36,20230111
012160,1.68,3.71,-4.47,13.08,-8.68,-30.19,20230111
036000,2.09,8.03,5.69,23.81,2.9,-18.24,20230111
250930,0.41,6.09,-6.87,8.93,-5.43,-40.92,20230111
053280,4.55,18.07,6.09,15.58,-6.5,-27.4,20230111
015360,0.0,1.81,-7.32,-1.27,-11.55,-12.43,20230111
045060,-0.14,9.2,3.49,16.15,-1.11,-13.28,20230111
080520,7.27,14.29,6.07,26.88,-0.38,-17.09,20230111
039830,1.12,4.63,-1.22,10.16,4.9,-25.41,20230111
322310,3.57,4.32,-9.38,14.17,2.84,-44.55,20230111
014940,0.85,6.0,0.21,-11.01,-11.83,-41.04,20230111
002630,1.55,2.03,1.55,5.83,-16.15,-49.69,20230111
271560,-3.28,0.0,1.29,22.03,9.77,12.38,20230111
001800,-0.33,1.32,-3.47,4.08,3.73,-0.33,20230111
010470,-2.38,9.33,26.64,182.27,158.27,167.1,20230111
053980,0.39,4.94,3.13,16.44,-35.11,-27.45,20230111
241790,2.71,0.0,-0.38,6.43,25.59,-12.54,20230111
031510,0.0,3.55,-9.32,0.69,-18.21,-37.07,20230111
138080,1.09,3.06,-7.25,12.42,-13.32,-41.39,20230111
080580,0.29,0.29,-8.88,-5.16,-14.67,-30.06,20230111
067170,2.5,2.67,2.33,21.02,-18.95,-42.7,20230111
173130,0.0,-2.16,-1.83,62.69,54.5,124.28,20230111
049480,-1.91,6.42,6.02,19.75,2.55,-46.29,20230111
226950,2.58,-1.13,4.78,18.7,-4.78,-37.52,20230111
057540,5.61,11.15,2.11,3.35,-32.2,-28.93,20230111
109080,7.53,9.83,4.47,21.23,9.36,-27.2,20230111
122990,1.82,3.88,-4.96,-0.74,-19.28,-33.99,20230111
232140,1.77,3.43,2.09,4.62,-19.65,-45.9,20230111
065530,0.86,7.55,-6.93,8.05,-7.48,-23.08,20230111
067900,0.68,2.3,0.91,10.83,-0.56,-21.59,20230111
155650,0.71,4.81,-6.6,-6.75,-7.67,-14.24,20230111
066430,0.43,-11.48,-36.21,-30.97,-52.69,-57.95,20230111
019210,0.62,2.37,-5.12,14.46,3.84,-21.62,20230111
011690,0.0,5.04,3.31,4.34,-17.76,-74.39,20230111
079000,1.8,8.21,-0.87,9.67,0.0,-8.1,20230111
070960,-0.86,2.22,-7.75,10.58,-8.61,-29.01,20230111
316140,-2.76,3.78,-3.89,8.81,8.81,-15.12,20230111
041190,1.25,8.0,-3.8,-8.99,-22.71,-50.18,20230111
046970,-3.93,10.7,5.91,21.72,-7.24,-29.58,20230111
215360,1.11,4.2,-6.51,1.87,-6.51,-31.92,20230111
072470,3.33,5.32,-5.97,7.89,7.14,-22.5,20230111
073560,1.94,7.31,-0.54,10.88,-3.17,-15.83,20230111
037400,1.04,5.72,-9.98,-14.91,-11.21,-25.81,20230111
153490,2.9,8.12,0.47,-0.47,-6.99,-33.02,20230111
010050,0.66,3.65,-1.29,6.83,-14.03,-14.7,20230111
101170,-0.43,15.8,7.66,1.92,-14.94,47.07,20230111
006980,4.0,8.08,-4.1,17.88,-2.3,-18.61,20230111
017370,-0.14,7.26,8.44,49.25,45.8,-6.97,20230111
103840,0.92,5.98,-4.85,3.58,-25.71,-40.26,20230111
046940,0.97,13.28,1.12,8.53,-10.93,-28.5,20230111
065680,0.35,6.72,-6.54,-11.73,-28.32,-57.57,20230111
105840,3.8,10.01,0.0,7.13,-23.64,9.34,20230111
018620,1.6,4.61,-8.62,-15.43,-23.0,-24.47,20230111
010400,3.17,50.58,40.04,52.64,21.31,10.64,20230111
049800,5.53,10.3,0.51,6.68,14.33,-16.81,20230111
016880,0.41,2.95,1.67,11.93,-11.27,-36.95,20230111
095720,0.41,2.31,-4.32,9.44,3.62,-23.19,20230111
005820,0.7,4.36,6.68,2.86,-12.75,13.12,20230111
307280,0.29,3.24,5.09,30.0,9.35,-13.76,20230111
053080,1.0,7.41,0.44,8.69,-15.85,-31.35,20230111
032940,1.1,6.02,6.84,42.27,14.36,-5.91,20230111
240810,0.0,3.24,4.36,17.86,3.42,-26.41,20230111
074600,1.96,1.36,4.84,13.29,6.78,-2.07,20230111
104830,0.67,2.2,0.5,17.02,3.77,-6.2,20230111
014190,1.89,5.88,-6.9,17.07,-9.24,-35.52,20230111
030530,2.7,4.17,7.74,18.49,-2.16,-26.65,20230111
012620,0.53,3.06,-8.54,1.84,-16.27,-35.7,20230111
008370,1.01,6.7,-3.65,12.43,4.91,-2.14,20230111
008290,-0.71,14.29,25.35,42.4,32.61,-20.96,20230111
101160,2.25,4.6,8.78,7.35,17.19,-22.68,20230111
095270,1.57,19.04,15.33,14.19,-0.76,-10.98,20230111
065950,0.61,7.78,4.89,17.91,-5.67,-25.95,20230111
196700,5.49,8.55,11.79,51.28,9.55,-40.55,20230111
069080,2.38,1.78,8.86,22.86,-4.71,-33.07,20230111
053580,1.38,4.63,-2.65,5.0,-8.98,-41.08,20230111
071460,4.31,1.55,8.49,44.2,-10.16,-43.42,20230111
044340,6.53,16.52,18.1,43.25,11.06,-33.59,20230111
348350,0.0,1.84,-11.95,-11.24,-25.84,-38.78,20230111
065370,0.42,12.86,4.41,15.05,3.04,-30.7,20230111
140660,-5.88,-5.88,-5.88,-20.0,-21.57,18.96,20230111
320000,-0.58,8.44,10.54,41.6,23.86,-5.86,20230111
192390,1.91,8.13,-6.86,8.63,1.02,-10.25,20230111
008600,1.43,6.45,-4.83,-1.93,-22.91,-54.63,20230111
900340,1.42,4.9,-6.14,9.97,-15.08,-13.36,20230111
033270,0.21,2.17,-4.08,10.59,-3.69,-48.8,20230111
064510,-6.18,-85.09,-85.09,-85.09,-85.09,-85.09,20230111
036200,1.72,8.51,3.01,1.4,-5.25,-50.94,20230111
000910,0.41,4.85,-1.52,-4.42,-11.71,-32.15,20230111
047400,0.58,6.37,-5.47,-7.5,21.6,-15.08,20230111
203450,0.15,11.69,3.77,17.41,24.41,-9.47,20230111
011320,2.12,6.86,-3.62,2.85,-18.26,-17.46,20230111
086390,1.82,6.16,-10.76,-16.73,-33.33,-61.71,20230111
241690,2.87,6.97,-4.08,-2.34,-31.14,-61.04,20230111
121060,2.11,2.11,8.21,3.57,-20.77,-2.68,20230111
048430,1.17,4.03,-2.64,37.41,16.02,-27.91,20230111
089850,1.66,6.99,-11.55,-11.55,-12.81,-38.29,20230111
032620,1.56,6.64,2.55,18.91,-6.79,-28.0,20230111
264450,0.34,2.41,-3.26,1.02,2.41,-30.77,20230111
078070,0.3,1.86,2.17,18.77,1.86,2.49,20230111
002920,1.06,4.96,1.6,8.35,3.82,-7.46,20230111
024800,0.21,2.58,-4.41,2.14,-3.25,-23.92,20230111
000700,2.16,5.75,-14.58,9.06,13.36,11.26,20230111
054930,1.49,6.74,-8.71,-23.74,29.47,91.29,20230111
049520,4.61,3.69,8.32,21.21,36.24,23.55,20230111
367480,0.0,0.0,0.0,-2.59,-4.17,-2.59,20230111
003470,0.39,8.9,-0.77,1.78,-1.15,-33.16,20230111
003475,0.61,4.46,-10.87,-9.39,-13.84,-37.72,20230111
263770,3.91,7.26,-8.15,29.88,9.56,-36.18,20230111
072130,-1.77,10.63,5.21,21.76,8.47,-39.67,20230111
000220,0.48,2.64,-3.11,6.68,-5.61,-13.23,20230111
000225,1.44,2.25,-3.37,2.38,-12.16,-11.15,20230111
000227,1.26,3.55,4.22,12.24,-5.03,-10.34,20230111
340930,0.9,2.76,-14.76,0.6,28.85,-24.89,20230111
023410,1.36,4.21,-1.2,9.26,0.13,-25.55,20230111
056080,0.74,20.18,15.82,13.9,-1.34,-21.26,20230111
373340,0.23,0.23,-3.82,-9.51,-12.11,-6.96,20230111
388800,0.25,0.99,-1.69,-4.0,-7.27,-5.77,20230111
084370,1.45,3.15,1.24,17.18,-13.86,-49.38,20230111
001200,0.19,9.66,-0.19,10.83,0.58,-24.46,20230111
178780,0.0,0.0,0.0,0.0,0.0,0.0,20230111
221800,1.37,-1.14,2.77,-7.16,-10.36,-13.64,20230111
000105,-0.37,1.5,-5.74,1.69,-1.63,-11.73,20230111
003460,0.67,1.59,-1.97,-2.82,-2.18,-15.47,20230111
003465,0.2,-0.41,1.03,-2.0,-4.3,-7.72,20230111
008730,-0.77,4.32,2.66,33.97,106.13,47.24,20230111
008250,-0.39,4.32,-0.9,8.73,-6.65,-35.93,20230111
039020,-0.28,12.07,0.56,5.69,-1.36,-32.46,20230111
025820,4.4,9.97,6.31,23.55,11.89,-16.88,20230111
067920,1.0,2.54,8.02,21.32,14.77,-10.75,20230111
044960,0.53,3.06,-10.76,2.51,-6.69,-24.04,20230111
302430,1.47,5.34,-1.78,46.81,46.5,-17.37,20230111
214320,-1.09,-0.12,-6.2,0.37,-8.2,-21.29,20230111
073490,2.0,-3.63,2.31,24.58,24.11,-19.42,20230111
215790,1.15,5.18,-4.69,5.18,-18.01,-27.87,20230111
053350,0.94,6.53,5.63,23.76,-6.25,-26.76,20230111
041520,-0.4,2.76,-9.71,2.03,-5.99,-44.35,20230111
054210,3.85,4.29,5.65,5.65,-32.31,-1.62,20230111
065440,1.98,5.54,-4.99,0.98,16.29,-16.96,20230111
088260,0.95,1.52,-0.56,4.09,-4.98,-10.1,20230111
139480,-0.8,-0.3,-4.59,14.33,-2.25,-31.95,20230111
115610,-1.04,3.26,-0.78,2.15,-23.85,-18.63,20230111
078020,-0.2,2.86,-10.34,-3.82,-20.91,-37.52,20230111
208850,-0.1,0.0,11.02,-7.69,-16.92,-30.38,20230111
351330,29.8,40.78,23.34,36.81,7.73,-20.07,20230111
379390,5.53,-0.12,-0.12,0.0,-25.3,-25.3,20230111
086890,0.17,4.03,-1.33,12.08,-33.93,-23.35,20230111
007660,0.0,1.87,-4.77,15.19,-11.39,-7.56,20230111
005950,0.5,7.26,-6.12,-12.5,46.15,33.0,20230111
015020,1.81,5.64,-8.73,3.21,-31.37,-72.42,20230111
067010,1.27,7.3,4.65,18.23,-13.98,-34.66,20230111
341310,2.33,0.46,-13.39,-31.25,-42.11,-47.24,20230111
102710,3.7,7.93,0.0,-1.1,-13.65,-34.26,20230111
063760,0.28,5.74,-6.87,-1.78,-32.8,-50.07,20230111
123570,0.73,3.1,-6.31,19.4,-23.06,-36.08,20230111
095190,4.9,6.29,1.58,17.58,20.22,-19.25,20230111
102460,0.74,-1.69,0.25,12.15,-18.47,-36.56,20230111
039030,0.29,1.78,1.93,7.84,-6.9,-39.01,20230111
084680,1.59,5.28,-2.45,6.33,-8.33,-32.98,20230111
353810,0.24,3.5,-14.9,-5.91,-2.01,-9.21,20230111
099750,2.87,9.97,6.44,23.21,-8.51,-42.28,20230111
035810,0.88,3.42,-6.51,-3.04,-19.38,-28.87,20230111
092130,-0.91,0.0,-6.3,-4.94,-0.3,-11.86,20230111
134060,1.88,6.63,2.06,3.3,-6.0,-28.14,20230111
001840,1.12,7.09,-13.92,-0.73,-27.92,-29.78,20230111
000760,0.31,2.56,-2.73,4.22,9.18,-0.31,20230111
014990,-0.89,21.38,14.33,207.34,124.53,39.58,20230111
041830,-0.74,1.76,3.32,6.58,-10.99,-9.8,20230111
352940,0.35,5.2,-8.42,-2.47,-18.08,-43.65,20230111
216400,-4.05,1.43,-1.11,-14.46,-19.32,-32.06,20230111
079950,0.32,4.01,-6.04,2.64,-20.66,-46.56,20230111
060150,1.39,6.33,-4.9,-2.35,7.5,-23.0,20230111
033230,6.03,8.04,17.48,32.46,-3.59,-15.99,20230111
037330,0.0,8.7,0.0,9.72,-0.28,-40.88,20230111
100030,-0.28,-1.91,0.84,-6.99,-10.25,-11.14,20230111
023800,1.5,4.07,-5.6,-19.96,5.7,-49.35,20230111
034590,2.74,5.05,-3.44,7.46,8.08,4.85,20230111
049070,0.97,7.43,13.09,10.28,18.25,-7.3,20230111
017250,2.54,19.41,6.39,28.05,18.91,12.3,20230111
129260,0.35,3.4,-5.56,12.45,8.24,-19.83,20230111
051370,0.1,3.32,-4.36,-1.53,-20.82,-33.61,20230111
189300,2.9,2.43,-4.93,18.01,11.57,-20.21,20230111
150840,0.0,0.0,0.0,0.0,0.0,-14.22,20230111
023810,3.8,8.38,-0.84,13.58,-13.82,-46.94,20230111
115310,0.44,-0.22,1.34,8.1,-28.95,-3.2,20230111
039290,2.37,8.98,-4.0,-6.09,-18.49,-52.53,20230111
071200,3.76,5.08,9.04,31.59,13.31,-17.52,20230111
101930,0.78,3.21,3.63,-2.65,-2.28,-16.56,20230111
000230,0.52,-2.51,-36.12,-23.43,-37.96,38.93,20230111
013360,-0.39,1.4,0.8,14.45,-25.77,-53.91,20230111
003120,0.34,4.38,-4.85,-12.67,15.6,17.91,20230111
333430,2.27,8.84,-2.59,-14.2,10.98,22.42,20230111
068330,0.95,5.96,-5.6,8.11,-53.35,-60.54,20230111
003200,-1.43,3.92,3.6,4.86,11.65,-2.82,20230111
007110,1.4,6.34,-8.02,-3.54,-19.56,-47.72,20230111
007570,0.26,3.78,-2.54,13.61,-19.33,-28.09,20230111
007575,0.0,0.72,-8.32,6.35,-18.96,-24.09,20230111
008500,0.0,-1.23,-11.11,-26.94,-9.09,-53.82,20230111
019540,1.05,13.73,22.88,20.83,18.61,-12.39,20230111
081000,2.65,6.75,-0.57,14.47,-4.13,-37.63,20230111
020150,5.87,11.63,1.88,9.17,-10.39,-45.16,20230111
103590,3.29,2.5,2.11,23.38,-18.38,4.51,20230111
094820,1.95,10.13,0.38,-0.38,-22.09,-22.09,20230111
271940,1.78,7.17,-1.72,6.8,1.95,-39.5,20230111
015860,0.25,2.77,-2.28,0.74,-36.45,-21.24,20230111
226320,1.36,8.12,3.9,24.75,23.1,8.75,20230111
950140,0.78,-0.39,7.08,26.13,13.97,-31.56,20230111
049550,1.96,5.16,-2.26,-3.53,-22.27,-32.9,20230111
254120,-0.76,9.47,14.58,10.39,18.37,-9.45,20230111
234920,-0.79,-4.38,3.29,26.93,84.9,24.1,20230111
317400,0.0,5.99,-1.12,1.48,6.36,-34.84,20230111
000950,1.78,5.55,-4.2,-34.79,-14.83,14.27,20230111
208140,0.66,7.03,-0.65,14.25,0.66,-15.84,20230111
040420,-0.14,0.56,-7.24,-3.37,-2.58,-2.05,20230111
045510,5.4,8.12,0.34,9.74,-19.28,-38.96,20230111
217190,1.89,7.36,-2.7,8.11,-7.85,-39.66,20230111
122310,0.89,0.76,0.13,4.49,-2.22,-19.76,20230111
361390,0.97,7.77,-1.19,2.46,2.46,-27.65,20230111
066830,-1.51,-1.01,1.55,0.34,-18.11,-22.63,20230111
123330,0.21,8.35,-2.64,18.67,26.98,-20.27,20230111
159580,-0.28,5.88,-0.96,18.62,8.6,-34.55,20230111
147830,1.54,5.26,-1.64,20.22,14.19,-10.93,20230111
033100,1.45,-2.49,-15.15,0.82,42.44,92.16,20230111
079370,-0.39,3.4,-10.71,2.17,18.04,11.18,20230111
054950,4.4,1.67,15.09,22.35,16.35,47.75,20230111
090470,1.8,4.43,10.42,39.7,44.96,28.48,20230111
287410,0.59,-3.62,-0.93,34.44,21.57,20.88,20230111
137950,0.42,3.77,-1.38,-8.44,-4.15,-26.11,20230111
033320,4.39,-1.65,62.13,68.32,22.93,-14.51,20230111
204270,-0.49,0.83,-2.42,31.52,20.76,-16.2,20230111
194370,6.49,9.84,1.09,-4.12,-11.99,-33.41,20230111
026040,29.98,34.4,20.43,49.33,18.31,2.6,20230111
126880,2.76,8.77,-5.58,16.86,6.49,-0.71,20230111
