종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS
059100,아이컴포넌트,2008-12-16,5870,41505948200,21759.0,127490380.0,7070860.0,4127.0,103.0,1.42,57.0,0.0,0.0
124500,아이티센,2014-12-23,5130,102124618290,1673149.0,8827643160.0,19907333.0,2832.0,16.44,1.81,312.0,0.0,0.0
361570,알비더블유,2021-11-22,18100,143543679000,29437.0,535601700.0,7930590.0,4224.0,27.22,4.29,665.0,0.0,0.0
096610,알에프세미,2007-11-20,4395,47681860425,129025.0,566593845.0,10849115.0,3927.0,0.0,1.12,0.0,0.0,0.0
061040,알에프텍,2002-05-16,5270,169110394930,82304.0,436387870.0,32089259.0,5636.0,0.0,0.94,0.0,0.0,0.0
117670,알파홀딩스,2010-09-17,2805,63030501435,227280.0,633791200.0,22470767.0,3730.0,0.0,0.75,0.0,0.0,0.0
310200,애니플러스,2018-12-21,4465,131261395785,235762.0,1057716165.0,29397849.0,603.0,0.0,7.4,0.0,0.0,0.0
238090,앤디포스,2016-10-12,7800,184120138800,58616.0,458387340.0,23605146.0,6052.0,19.45,1.29,401.0,0.0,0.0
174900,앱클론,2017-09-18,13000,198614897000,36365.0,474276500.0,15278069.0,1920.0,0.0,6.77,0.0,0.0,0.0
102120,어보브반도체,2009-06-05,11700,204277940100,81508.0,955159400.0,17459653.0,5804.0,13.76,2.02,850.0,2.05,240.0
065420,에스아이리소스,2002-08-22,639,43500682854,0.0,0.0,68076186.0,203.0,35.5,3.15,18.0,0.0,0.0
103230,에스앤더블류,2009-08-05,2505,18036000000,0.0,0.0,7200000.0,5522.0,28.8,0.45,87.0,0.0,0.0
095910,에스에너지,2007-10-16,3810,73901308890,230692.0,893642345.0,19396669.0,6111.0,0.0,0.62,0.0,1.31,50.0
351320,에스에이티이엔지,2020-06-22,4600,93591075600,3722.0,17089420.0,20345886.0,0.0,0.0,0.0,0.0,0.0,0.0
056190,에스에프에이,2001-12-18,38600,1386078136000,113241.0,4379701700.0,35908760.0,28838.0,12.15,1.34,3176.0,2.46,950.0
043340,에쎈테크,2000-08-29,1185,85320000000,286907.0,338221810.0,72000000.0,379.0,0.0,3.13,0.0,0.0,0.0
200710,에이디테크놀로지,2014-12-16,18050,240603467600,25762.0,465462650.0,13329832.0,11032.0,63.56,1.64,284.0,0.39,70.0
241840,에이스토리,2019-07-19,32300,307875848000,254959.0,8318756950.0,9531760.0,3296.0,0.0,9.8,0.0,0.0,0.0
224110,에이텍티앤,2015-08-25,12150,64881000000,486832.0,6038077100.0,5340000.0,9333.0,24.45,1.3,497.0,0.82,100.0
021080,에이티넘인베스트,1991-07-12,4855,233040000000,842616.0,4136378990.0,48000000.0,1915.0,15.92,2.54,305.0,2.06,100.0
950130,엑세스바이오,2013-05-30,15650,568337997550,1042823.0,16906351900.0,36315527.0,,,,,,
092870,엑시콘,2015-10-22,12400,129903974800,68429.0,842208500.0,10476127.0,9128.0,9.9,1.36,1253.0,0.4,50.0
101400,엔시트론,2009-03-31,1335,45043020150,735018.0,970898980.0,33740090.0,539.0,0.0,2.48,0.0,0.0,0.0
365590,엔에이치스팩18호,2020-12-21,2135,9821000000,22060.0,46691990.0,4600000.0,0.0,0.0,0.0,0.0,0.0,0.0
182400,엔케이맥스,2015-10-23,15950,614379453600,179485.0,2861753750.0,38519088.0,3452.0,0.0,4.62,0.0,0.0,0.0
138690,엘아이에스,2011-06-02,2170,44888589620,1135267.0,2562748515.0,20685986.0,2801.0,13.91,0.77,156.0,0.0,0.0
058630,엠게임,2008-12-19,9320,182148933640,405053.0,3810524300.0,19543877.0,2374.0,26.33,3.93,354.0,0.0,0.0
019590,엠벤처투자,1989-03-14,1310,102882758670,479502.0,623689085.0,78536457.0,501.0,0.0,2.61,0.0,0.0,0.0
265560,영화테크,2017-10-26,17350,185474623000,180424.0,3197161300.0,10690180.0,4679.0,413.0,3.71,42.0,0.29,50.0
122640,예스티,2015-12-16,10700,185015080300,41051.0,438460300.0,17291129.0,4274.0,509.5,2.5,21.0,0.0,0.0
045060,오공,2000-08-10,3990,67598476260,26550.0,105914700.0,16941974.0,5096.0,8.71,0.78,458.0,1.5,60.0
080520,오디텍,2007-10-08,7100,83400923900,114424.0,814935470.0,11746609.0,10316.0,14.17,0.69,501.0,1.41,100.0
049480,오픈베이스,2001-01-09,3110,97723611130,565251.0,1745095265.0,31422383.0,2087.0,39.38,1.49,79.0,0.48,15.0
109080,옵티시스,2011-07-12,15300,86230800000,16043.0,246485850.0,5636000.0,6952.0,48.88,2.2,313.0,0.33,50.0
