종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,날짜
238120,0.48,2.45,9.42,25.45,10.58,23.96,20220502
224810,0.11,0.0,5.67,-4.81,-21.36,28.38,20220502
019990,1.84,-5.46,-8.28,24.77,-0.72,24.22,20220502
011090,-0.43,5.91,1.3,16.5,-4.7,10.95,20220502
217480,2.48,8.35,9.6,16.34,-0.6,-31.19,20220502
042110,-0.22,0.22,0.0,27.81,18.49,23.98,20220502
065420,0.0,0.0,0.0,0.0,0.0,0.0,20220502
103230,0.0,0.0,0.0,0.0,0.0,0.0,20220502
101490,-1.61,-0.9,-8.04,-12.44,-25.2,-14.22,20220502
031330,-1.14,1.17,2.73,9.21,-17.37,47.78,20220502
060540,-0.88,0.54,-11.51,-3.77,9.57,1.81,20220502
056190,-1.76,0.13,-1.26,16.0,11.22,-6.56,20220502
080000,2.37,7.3,2.23,15.38,5.15,-13.73,20220502
086460,0.63,-8.62,31.19,50.0,37.31,12.93,20220502
005850,0.37,7.97,11.07,3.04,-17.25,19.65,20220502
299670,0.0,0.17,-14.65,-4.76,0.0,-12.15,20220502
007820,0.0,-0.74,-3.18,3.72,-3.87,-15.51,20220502
012750,-0.29,1.78,-3.1,1.33,-17.53,-15.71,20220502
306040,-0.19,3.0,-0.77,23.8,5.75,-0.96,20220502
217910,-9.84,-2.87,-3.69,-15.25,-34.81,-2.87,20220502
069510,1.7,3.98,2.45,-4.23,-15.45,-26.58,20220502
041910,-0.21,-3.12,1.37,13.15,-8.19,-16.54,20220502
039440,0.25,2.77,11.17,13.97,24.39,6.25,20220502
098660,4.77,4.77,18.1,46.12,21.59,22.04,20220502
052020,0.74,-6.02,-25.51,-30.0,-33.98,-37.31,20220502
050760,2.75,2.05,5.67,13.37,-3.12,-29.89,20220502
288620,-1.26,4.19,-3.28,11.32,-28.05,-28.7,20220502
317830,0.49,4.44,-25.54,23.21,76.92,47.65,20220502
043340,0.0,-0.79,2.45,25.5,15.67,-0.4,20220502
200710,-0.28,0.84,-4.77,-10.7,-17.85,-27.77,20220502
078520,-1.18,6.48,7.23,37.7,-1.56,2.3,20220502
003800,0.97,1.09,-7.62,-2.79,-12.18,-1.53,20220502
241840,-2.36,-8.19,-9.27,5.28,-28.27,-29.02,20220502
312610,1.87,3.6,-10.51,-20.15,-26.39,-52.71,20220502
044990,0.0,0.0,0.0,0.83,23.35,-4.33,20220502
176440,0.0,0.0,0.0,0.0,0.0,0.0,20220502
239610,-0.89,-0.13,-3.11,32.71,7.45,-10.15,20220502
353070,0.23,0.69,4.03,5.53,4.03,4.03,20220502
353060,0.46,0.23,2.35,4.56,3.32,5.06,20220502
044780,3.3,6.4,13.19,29.44,9.24,22.02,20220502
071670,-0.38,-0.76,-6.81,-6.47,-7.47,-19.5,20220502
045660,-0.37,3.46,-7.24,-26.5,-44.65,-62.48,20220502
224110,-1.84,7.66,-3.61,-20.54,-40.13,-63.92,20220502
021080,-2.47,-2.89,-13.19,-4.52,-13.85,-10.45,20220502
207490,-2.62,-10.8,29.8,39.38,23.89,4.69,20220502
109960,-1.91,-5.95,0.0,5.48,-20.72,-16.87,20220502
003060,0.0,-2.76,-1.34,9.89,-20.49,-31.85,20220502
244920,-0.41,1.12,-6.37,-7.93,-31.1,-22.5,20220502
038870,2.42,-0.65,11.22,26.32,-14.37,-8.4,20220502
128540,-1.14,-1.83,-17.54,-19.54,-43.18,84.37,20220502
073540,0.65,-1.75,-6.79,5.46,-17.82,-38.32,20220502
064850,0.0,0.11,-0.33,-9.6,-7.76,-8.13,20220502
036810,-2.02,0.69,-2.67,-3.1,-14.31,-23.06,20220502
173940,-1.34,-2.64,-7.34,28.9,-5.05,64.78,20220502
054940,0.37,3.02,-2.85,16.17,-6.51,-33.58,20220502
950130,-1.28,1.64,-15.11,-20.97,-9.65,-59.29,20220502
070300,0.42,-4.27,-11.79,-7.71,6.06,-8.3,20220502
092870,0.0,-2.3,-5.56,-7.61,-8.27,-15.28,20220502
236810,-2.73,-2.47,-16.04,-0.28,-1.93,-35.97,20220502
333620,0.27,0.27,-3.37,-5.09,-5.33,-21.64,20220502
036570,0.83,3.03,-8.99,-20.71,-32.22,-48.8,20220502
238170,1.5,15.78,19.68,-1.89,-38.36,-52.96,20220502
224760,2.92,4.13,-17.21,-17.86,-19.85,11.49,20220502
365590,0.0,0.46,-0.23,4.01,-13.36,3.28,20220502
265740,2.08,4.63,2.44,30.09,10.94,-8.41,20220502
093510,10.0,-2.94,-13.54,-29.66,21.1,224.59,20220502
208860,0.0,0.0,0.0,0.0,0.0,0.0,20220502
085310,0.42,6.73,10.7,26.6,5.78,-8.46,20220502
069410,-1.63,-2.72,-13.34,-3.79,-25.5,-0.51,20220502
198080,-0.17,0.0,-4.63,6.61,-27.02,-27.2,20220502
048830,0.22,4.1,3.63,15.4,-3.18,13.12,20220502
096870,1.99,3.39,-5.97,8.32,3.17,3.72,20220502
900140,1.58,1.43,4.26,10.26,6.14,-3.27,20220502
061970,-1.68,0.86,-4.88,-2.5,-7.87,-15.22,20220502
156100,7.92,19.91,1.17,51.29,-1.89,-70.73,20220502
073110,0.11,-0.33,-1.0,16.23,-19.73,-15.96,20220502
037950,2.33,4.05,3.01,17.56,9.61,10.79,20220502
170920,1.39,-1.35,-2.23,-18.59,3.79,-25.26,20220502
058630,-0.9,-6.6,-2.46,11.99,4.98,19.42,20220502
009780,-0.72,-0.29,-2.14,18.86,8.7,34.18,20220502
033160,-1.64,-5.38,-12.06,-2.29,-20.69,30.57,20220502
347890,0.33,1.44,-5.08,-8.41,0.44,-8.96,20220502
115960,-1.2,0.82,-9.21,24.18,1.02,-11.96,20220502
090740,0.0,0.0,0.0,0.0,0.0,-54.49,20220502
060850,-0.3,0.41,-7.45,-1.11,-3.82,-25.4,20220502
014440,-0.41,6.16,4.69,21.99,15.26,-5.03,20220502
111770,0.0,3.23,0.42,3.23,7.5,9.34,20220502
009970,2.14,3.35,-1.13,6.94,11.49,9.97,20220502
003520,-1.41,2.84,-4.49,4.6,4.26,-24.54,20220502
000670,-0.44,-0.44,-0.29,9.85,-0.87,0.15,20220502
036560,-0.49,0.5,5.18,16.0,1.0,2.32,20220502
006740,1.37,0.91,5.21,12.8,56.56,61.57,20220502
012280,-2.25,13.36,5.14,22.54,-12.12,-10.31,20220502
036000,-0.95,10.19,21.83,14.57,-6.65,-22.31,20220502
250930,-2.12,-0.81,-3.4,-6.11,-15.95,-27.93,20220502
015360,0.54,1.35,3.6,6.09,-1.71,5.34,20220502
045060,-0.23,3.23,-0.12,12.35,-1.82,-11.29,20220502
080520,1.36,0.68,0.41,-1.07,7.37,-0.54,20220502
007310,-1.06,-2.0,4.61,6.29,-3.33,-16.22,20220502
039830,-0.95,0.97,-1.42,5.05,0.97,-2.8,20220502
014940,-0.27,0.41,2.66,7.62,-16.4,-30.62,20220502
271560,0.42,2.03,7.07,-1.85,-19.15,-18.46,20220502
001800,-0.34,-1.34,4.98,5.36,-7.81,-16.19,20220502
053980,-0.56,0.86,-11.31,2.32,-24.97,-19.77,20220502
241790,-1.0,-1.66,0.68,12.08,8.0,-19.73,20220502
031510,2.75,1.46,4.3,23.72,-14.46,-34.37,20220502
048260,3.2,-18.64,-18.64,-18.64,-5.99,30.74,20220502
138080,-1.92,0.54,-6.02,-0.88,-15.62,-35.48,20220502
080580,-3.52,-9.16,11.48,6.88,1.3,-13.06,20220502
067170,-0.21,-2.44,-7.88,-7.44,-12.11,-28.77,20220502
173130,0.51,4.82,44.76,61.93,47.86,11.6,20220502
049480,1.93,6.32,-8.19,11.61,14.55,23.95,20220502
226950,0.21,10.82,-11.96,-18.37,-38.83,-43.93,20220502
057540,1.3,6.11,4.69,10.35,5.16,4.69,20220502
109080,0.0,0.0,-15.11,-0.64,-29.29,41.1,20220502
122990,-0.88,1.36,-1.32,6.16,8.21,-12.5,20220502
065530,0.53,2.5,-4.49,12.11,-6.67,-36.15,20220502
067900,0.0,1.56,-10.34,-1.52,6.56,-22.85,20220502
155650,-1.5,0.7,5.24,12.27,-18.58,-14.23,20220502
019210,0.33,3.5,-4.38,12.38,6.01,-1.4,20220502
332570,-2.28,-2.96,-13.08,-8.22,-38.34,-46.6,20220502
079000,0.94,2.6,-8.99,34.23,-0.79,-26.21,20220502
070960,0.95,3.52,-2.39,15.09,-15.87,6.43,20220502
041190,-1.84,-1.23,-16.23,7.67,-32.49,-19.84,20220502
215360,0.0,0.83,-3.46,-2.68,-26.52,-30.59,20220502
072470,2.41,-1.37,-9.14,-6.41,-42.63,-18.21,20220502
073560,4.28,7.68,19.87,38.18,21.17,16.87,20220502
010050,0.69,-1.13,0.0,8.32,-12.45,0.69,20220502
101170,0.77,8.3,5.88,22.82,22.11,14.47,20220502
006980,5.43,-14.86,18.88,38.42,16.5,-5.92,20220502
017370,1.87,3.32,-3.26,1.08,-52.06,-36.85,20220502
103840,2.62,-5.67,-0.54,0.18,5.78,-9.7,20220502
046940,-0.17,7.35,1.57,29.63,8.35,-13.1,20220502
065680,0.37,0.18,0.0,-14.44,-1.27,-1.8,20220502
018620,3.02,-7.0,13.81,29.54,8.39,-15.1,20220502
010400,1.19,2.67,7.87,10.34,-2.78,-19.24,20220502
095720,0.17,-0.17,-4.36,4.41,-11.51,-26.55,20220502
005820,0.9,0.9,2.98,8.72,7.42,-7.23,20220502
032940,-0.52,-1.13,6.56,21.24,2.46,-5.98,20220502
240810,-0.62,2.84,7.41,4.32,-1.48,-21.56,20220502
074600,0.16,-0.16,19.1,21.96,21.47,11.5,20220502
104830,0.4,2.74,4.31,4.02,15.21,-1.57,20220502
014190,-0.15,9.11,5.17,19.61,-17.57,-36.58,20220502
131390,1.2,1.37,-5.6,3.51,-14.37,44.96,20220502
030530,0.0,0.61,3.47,6.96,-5.38,-26.46,20220502
012620,-1.06,0.72,-2.45,6.08,8.56,18.72,20220502
122830,0.92,-3.43,26.61,124.63,409.04,393.73,20220502
008370,0.0,5.16,2.88,23.06,-13.35,-6.24,20220502
008290,8.79,8.32,4.65,6.0,-25.0,-48.7,20220502
101160,-0.19,-2.91,9.65,-0.93,9.88,-5.32,20220502
065950,-1.01,-2.0,-6.65,0.51,-7.2,-19.22,20220502
069080,-1.57,1.86,-10.22,-0.23,-18.7,-36.74,20220502
071460,0.12,-0.49,-3.3,12.33,4.59,-24.21,20220502
044340,0.31,-2.96,-7.08,-9.39,-18.81,-29.31,20220502
065370,0.37,2.29,-12.7,-10.67,-2.19,2.29,20220502
140660,-7.91,-12.41,9.22,118.44,106.19,130.69,20220502
320000,-0.34,3.89,3.7,8.09,11.79,2.8,20220502
192390,-0.11,11.73,1.39,34.98,6.57,9.5,20220502
900340,6.36,-8.23,46.61,65.02,41.0,37.83,20220502
033270,0.85,4.2,-31.73,-35.01,-38.87,-43.13,20220502
014830,0.0,-5.2,16.97,54.73,9.44,48.6,20220502
036200,-0.45,-3.1,-5.19,-16.73,-17.36,-21.51,20220502
000910,-0.53,3.89,-1.84,19.33,7.48,-12.12,20220502
047400,1.19,1.02,-5.26,7.8,-16.92,-22.96,20220502
203450,0.53,4.58,5.76,3.29,-6.69,-20.4,20220502
011320,9.87,7.69,22.43,63.77,18.9,14.66,20220502
086390,0.39,0.78,-5.34,-13.03,-12.88,12.47,20220502
121060,-1.45,-0.59,13.0,16.9,9.71,21.07,20220502
048430,0.0,2.55,-2.9,-0.5,-7.37,-8.64,20220502
089850,2.19,2.52,-8.94,-5.23,18.12,36.4,20220502
032620,-0.71,1.16,-2.37,9.55,-8.74,-11.39,20220502
264450,0.42,5.53,3.02,20.76,13.57,16.34,20220502
078070,0.85,3.2,5.03,11.64,7.25,-14.66,20220502
002920,1.3,0.64,2.46,13.64,-7.41,-8.09,20220502
000700,1.31,3.0,6.37,11.96,3.52,-26.25,20220502
054930,1.2,14.95,10.73,32.19,-3.86,11.32,20220502
049520,0.45,-3.03,11.72,20.75,-17.19,-44.21,20220502
367460,0.0,0.44,5.58,4.37,5.09,6.32,20220502
367480,0.0,0.91,3.74,5.46,4.96,6.47,20220502
003470,-0.84,-2.47,-4.44,2.6,-20.94,-18.3,20220502
003475,-0.53,-1.84,-1.32,5.08,-17.95,-21.99,20220502
263770,-0.24,-5.32,-9.51,-10.8,-11.66,-43.97,20220502
072130,0.66,-0.97,-2.03,3.5,-17.92,10.76,20220502
000225,-0.1,-0.1,-2.06,8.23,0.0,-37.56,20220502
000227,-0.51,-2.76,-4.9,8.99,-18.83,-34.24,20220502
023410,-1.35,0.79,1.99,16.1,1.39,-11.88,20220502
056080,-0.15,0.15,-6.46,37.16,105.74,67.32,20220502
373340,0.0,-1.67,1.73,8.55,1.51,0.64,20220502
084370,-0.81,-4.35,-7.65,-9.98,-3.82,-10.73,20220502
001200,-0.61,-0.91,-2.39,9.92,-13.95,-29.75,20220502
178780,0.0,0.0,0.0,0.0,0.0,0.0,20220502
179900,0.66,11.64,8.87,11.64,29.54,-19.42,20220502
000105,0.0,1.39,0.52,5.62,-1.52,-4.58,20220502
003460,-1.71,-2.82,-1.9,3.19,-6.68,-2.27,20220502
003465,0.0,-1.46,0.0,4.45,-3.05,-1.82,20220502
008730,0.22,-0.44,-4.84,0.44,2.73,-9.05,20220502
008250,-1.51,4.4,3.57,27.32,-8.1,-8.1,20220502
039020,-1.61,7.41,1.47,26.09,-4.34,9.98,20220502
025820,-0.66,-2.05,-4.63,33.24,16.45,-2.16,20220502
067920,0.9,0.64,-4.59,28.5,4.92,13.69,20220502
044960,1.43,-0.38,4.41,17.59,-5.33,-1.01,20220502
214320,0.41,0.41,-2.96,-1.31,-16.5,-18.03,20220502
073490,-1.66,0.26,-10.69,2.95,1.85,-14.37,20220502
215790,4.44,5.54,-4.31,19.4,-7.19,-14.53,20220502
053350,0.22,-1.3,-7.88,-5.2,-24.38,-17.99,20220502
041520,-0.86,-0.71,-5.05,-8.55,-15.24,-42.56,20220502
054210,-1.53,1.12,23.29,57.34,108.33,191.45,20220502
065440,-0.46,-0.91,-11.38,0.0,-1.58,29.38,20220502
088260,-0.15,1.04,8.49,16.72,10.98,8.67,20220502
139480,-0.38,-0.75,-7.07,-0.38,-21.73,-21.73,20220502
349720,-0.23,0.92,3.29,4.77,2.09,3.05,20220502
078020,-0.66,-1.04,-0.66,0.53,-16.24,-10.19,20220502
208850,-0.63,5.32,-3.65,-5.38,1.12,1.44,20220502
015020,3.04,1.24,0.99,-15.21,-37.96,-15.21,20220502
067010,0.54,-0.54,-11.38,-13.36,-12.55,-30.72,20220502
341310,-3.54,-10.96,-6.83,-0.26,-16.78,-70.16,20220502
101360,3.54,1.83,19.35,15.15,-18.74,-16.79,20220502
102710,0.57,4.42,22.66,16.42,22.66,-9.45,20220502
063760,-1.53,-0.7,13.99,11.13,-1.25,2.75,20220502
123570,-0.63,1.61,-0.79,10.53,-4.11,12.7,20220502
095190,-0.99,0.43,-6.65,5.72,-20.59,-30.5,20220502
091120,-0.39,-1.78,-8.21,12.55,46.58,90.37,20220502
232530,0.9,-6.67,-6.2,-25.23,-47.17,34.94,20220502
039030,-4.2,-8.61,0.37,1.42,-0.09,-8.77,20220502
353810,2.85,-12.85,29.0,69.76,36.18,-19.13,20220502
350520,0.17,-0.82,10.04,16.63,11.05,20.6,20220502
099750,0.94,-6.82,8.58,17.95,29.09,101.17,20220502
092130,-0.26,-1.56,-3.07,4.99,-5.49,-10.82,20220502
134060,2.53,1.11,-7.71,-1.08,-8.18,-32.72,20220502
001840,1.51,11.31,9.64,70.1,30.75,28.45,20220502
000760,0.83,0.0,5.48,15.09,10.24,-10.29,20220502
041830,-3.08,-5.81,-1.9,37.96,4.42,38.29,20220502
352940,2.45,-5.52,4.7,-4.57,-16.71,-43.87,20220502
216400,-1.09,-6.32,-7.76,-9.15,-15.12,-32.79,20220502
079950,0.93,-1.1,0.75,8.87,18.94,-2.53,20220502
060150,-2.23,-0.9,-5.19,-0.45,-9.5,-20.07,20220502
037330,0.0,0.0,-4.55,-7.35,-25.33,-27.17,20220502
034590,0.36,4.48,5.26,7.28,-1.75,3.13,20220502
216050,-0.78,3.23,-13.74,-13.35,-17.1,-31.61,20220502
049070,-0.53,-2.33,2.45,-3.46,61.59,23.85,20220502
017250,2.48,3.21,5.09,22.98,2.48,-14.5,20220502
129260,1.55,6.19,6.98,18.23,-0.83,-25.7,20220502
240340,0.0,0.0,0.0,0.0,0.0,0.0,20220502
051370,-2.08,-1.79,1.54,3.46,26.54,36.51,20220502
023810,0.6,-2.43,-6.51,-14.1,-36.59,0.7,20220502
115310,-0.21,-2.1,-4.31,2.64,-16.19,7.62,20220502
039290,-0.56,-1.92,-16.94,-2.45,67.29,46.72,20220502
071200,1.29,1.73,0.57,9.61,-0.84,-3.94,20220502
101930,0.3,0.6,6.65,23.44,33.73,49.12,20220502
000230,1.32,-18.79,106.62,254.2,209.93,200.0,20220502
013360,-1.49,0.19,-4.68,25.74,-13.4,135.56,20220502
003120,-0.24,0.36,7.07,16.97,9.56,0.59,20220502
068330,0.0,0.0,-5.9,7.19,-20.88,-40.76,20220502
003200,0.81,3.33,7.36,20.98,8.3,22.77,20220502
007110,-0.27,2.22,-3.66,-1.34,-33.57,-10.24,20220502
007570,-1.41,-1.41,-8.58,9.13,-17.79,-35.95,20220502
007575,0.18,-1.6,-5.45,13.27,-6.57,-26.68,20220502
008500,-1.32,-2.82,-15.95,-34.12,-2.61,51.35,20220502
019540,0.58,1.47,2.99,6.66,-9.82,-15.46,20220502
081000,0.0,-0.19,-6.28,5.03,-31.04,-37.41,20220502
020150,0.8,6.61,-7.12,-5.34,-11.74,28.36,20220502
103590,1.6,3.25,2.88,25.44,-0.17,36.19,20220502
094820,0.23,-3.56,-13.37,45.15,25.43,240.13,20220502
015860,2.34,-3.23,14.49,26.73,-14.82,2.89,20220502
226320,-4.29,0.0,-0.19,83.21,19.03,-0.77,20220502
950140,-0.59,0.72,-1.98,5.26,-4.54,30.19,20220502
234920,-1.65,2.59,4.08,6.25,-2.19,-25.24,20220502
033240,-1.59,6.56,39.75,49.89,82.84,69.23,20220502
000950,3.01,-4.7,26.18,43.95,30.55,38.48,20220502
040420,-0.26,-0.26,-0.65,4.39,0.26,12.91,20220502
045510,1.28,1.28,-8.31,-3.41,-18.98,0.0,20220502
217190,0.22,1.01,-2.4,9.0,-5.49,19.15,20220502
122310,1.89,-2.7,-0.92,12.15,11.34,3.35,20220502
066830,-0.81,1.25,-8.51,-6.16,-3.82,10.93,20220502
225220,-1.09,-5.21,-1.44,-0.36,-1.44,-17.02,20220502
123330,4.75,9.63,11.97,21.75,24.64,-8.81,20220502
159580,2.29,9.31,5.19,21.59,6.19,-18.91,20220502
033100,0.0,2.2,1.19,10.82,-22.54,-18.6,20220502
079370,1.97,-4.53,-8.08,23.97,37.11,2.71,20220502
054950,-0.27,0.82,23.33,28.47,15.26,-1.86,20220502
090470,2.93,2.63,-0.57,10.2,12.86,-5.39,20220502
137950,1.72,13.03,58.77,74.14,46.04,86.0,20220502
033320,5.24,15.02,7.22,23.83,15.55,-9.39,20220502
348950,0.17,1.2,6.51,12.62,5.75,15.72,20220502
204270,-0.62,0.79,-7.01,-5.49,-22.69,-36.62,20220502
194370,-0.64,0.43,-12.59,2.65,-8.64,9.93,20220502
026040,6.22,4.74,4.02,27.72,-22.66,47.54,20220502
126880,1.67,-1.76,1.98,33.67,-5.49,-7.06,20220502
033050,1.12,0.75,0.0,-2.17,5.06,12.5,20220502
094970,-0.25,0.13,-4.99,5.55,11.28,8.86,20220502
058420,0.0,0.0,0.0,0.0,0.0,0.0,20220502
089790,-1.18,-3.79,-2.11,-3.46,-15.88,5.55,20220502
030000,1.19,2.4,8.02,16.63,7.34,16.63,20220502
052670,2.12,1.69,7.13,-7.68,-31.38,-28.53,20220502
271980,-0.94,0.19,-5.38,-2.58,-22.35,-39.59,20220502
001560,0.44,4.13,-4.62,35.28,27.67,33.84,20220502
199820,1.41,1.05,-6.19,-4.0,-28.71,-40.12,20220502
038010,0.99,6.62,-5.7,12.29,11.68,-26.09,20220502
002620,1.54,-3.3,-4.69,0.76,-24.14,-46.23,20220502
006220,-1.1,-2.94,-4.27,0.32,-0.32,-7.37,20220502
004910,-2.0,0.6,-2.11,-2.57,-0.48,5.16,20220502
004700,-0.51,-0.51,-6.19,-3.05,-19.92,-10.29,20220502
001550,3.29,-5.1,9.13,36.78,-5.64,13.57,20220502
000480,1.73,0.61,2.24,7.72,-6.48,-8.35,20220502
120030,0.0,2.11,8.04,16.91,11.01,-16.55,20220502
034940,0.76,-1.19,-8.9,-1.48,-18.5,-21.95,20220502
002600,0.24,-0.95,9.97,13.86,1.21,11.73,20220502
063160,-0.84,-1.94,-2.34,10.11,-15.91,-52.36,20220502
001630,0.58,-0.57,-2.11,2.35,-14.9,-35.46,20220502
033340,0.0,0.0,0.0,0.0,0.0,0.0,20220502
036930,1.17,-1.81,-14.9,1.17,92.89,62.55,20220502
239340,1.25,1.07,-9.27,45.64,13.15,-2.24,20220502
072020,0.34,0.0,0.69,9.81,-6.73,-19.61,20220502
000440,-1.54,15.03,3.38,100.57,92.88,183.87,20220502
013890,-2.63,-1.25,-12.01,-5.41,-19.33,-24.37,20220502
043610,1.91,1.71,-5.49,15.33,-9.03,-12.17,20220502
263860,-0.5,-1.39,-13.83,1.23,18.12,29.54,20220502
208350,0.38,1.71,-3.78,-0.19,-0.19,-24.36,20220502
299480,-10.01,-4.36,-15.19,-24.14,-17.52,-33.41,20220502
053050,-1.48,31.95,25.82,137.34,141.65,291.96,20220502
270520,0.59,12.83,14.33,52.44,7.19,-18.72,20220502
065060,0.13,4.8,11.17,24.37,-5.76,-13.44,20220502
013870,1.38,2.98,0.86,9.93,-8.99,-21.31,20220502
071320,-0.55,0.84,-1.64,1.41,-12.83,-15.29,20220502
135160,0.18,0.0,12.0,24.17,17.65,10.45,20220502
035000,0.0,0.0,-0.15,-5.44,4.43,-3.93,20220502
088790,2.46,7.32,11.86,48.31,18.74,-21.74,20220502
018120,0.0,-0.68,-3.15,-3.15,-7.01,-8.61,20220502
109820,-0.68,-2.98,-17.93,-24.39,-40.57,-68.83,20220502
086060,4.04,-6.9,13.4,24.48,8.41,-10.43,20220502
036890,-0.83,5.73,13.21,30.43,0.84,-20.79,20220502
003780,-2.84,6.99,-15.64,24.24,51.4,86.03,20220502
007370,1.01,1.3,-6.92,5.11,2.64,14.4,20220502
010640,0.0,5.88,-15.78,-21.25,59.7,77.72,20220502
100250,0.53,0.13,-0.79,3.72,16.41,25.12,20220502
051630,0.71,12.35,-16.81,-1.91,28.77,34.45,20220502
250030,-5.3,-3.66,19.47,-10.55,-25.93,-64.03,20220502
002780,-0.55,13.5,14.71,40.47,28.1,7.39,20220502
002787,-0.29,3.25,2.05,17.91,16.72,30.71,20220502
002785,-2.56,-2.41,-6.9,11.34,8.54,-3.28,20220502
233990,6.11,0.6,1.59,-5.77,-9.16,-15.0,20220502
094850,-0.35,1.81,-9.06,8.91,-6.64,23.79,20220502
004650,0.35,0.0,8.71,15.73,0.0,6.69,20220502
278280,-1.97,0.22,-19.01,6.7,-3.25,51.05,20220502
000650,0.0,1.05,2.43,11.2,-1.89,-0.44,20220502
140290,-1.34,-3.6,-3.12,-7.97,-6.36,-6.21,20220502
033250,4.33,-5.02,16.74,24.41,-1.85,-19.7,20220502
094360,4.15,1.43,-4.04,-5.11,36.42,33.44,20220502
006380,3.04,0.85,14.77,21.38,14.35,-7.06,20220502
071850,0.2,-0.79,-12.85,-16.33,-27.03,-28.59,20220502
900310,-2.57,3.77,0.0,18.82,-16.99,-25.37,20220502
078340,-0.84,-3.65,-14.41,-21.16,-26.07,-35.59,20220502
063080,-2.34,-5.97,-32.55,-45.95,12.53,96.93,20220502
307930,1.05,7.27,0.21,14.58,16.67,-8.23,20220502
079190,0.71,0.71,-7.79,20.85,-23.45,-48.92,20220502
214370,-7.92,3.19,22.27,88.21,78.12,83.03,20220502
221980,-0.33,-1.62,-5.61,-9.55,-5.61,-10.62,20220502
330990,0.25,0.0,-0.49,-1.93,-4.01,-3.78,20220502
342550,-0.23,0.91,2.07,7.52,3.26,7.0,20220502
192250,0.63,0.42,-7.65,2.77,4.77,27.11,20220502
029460,-0.45,3.5,-1.33,18.72,-2.84,-22.92,20220502
115500,1.94,5.41,-6.83,8.25,1.04,-11.89,20220502
281820,-0.48,-0.71,-3.02,5.56,-6.9,-30.45,20220502
089150,-1.11,4.71,-8.26,13.76,13.94,-13.08,20220502
025880,6.6,-16.67,60.74,79.37,71.99,37.47,20220502
093320,0.0,2.49,-3.6,-2.01,11.92,-22.69,20220502
073010,0.0,0.24,7.27,19.02,-3.05,-19.96,20220502
105330,-1.14,-3.06,-15.56,-18.1,-9.09,27.01,20220502
039420,4.28,3.99,2.72,16.15,-13.32,9.9,20220502
032500,-0.91,5.14,-4.8,1.87,-20.63,-43.03,20220502
225430,0.25,3.85,-1.22,3.58,-6.68,-29.07,20220502
064820,0.0,-2.47,6.86,15.38,6.64,2.39,20220502
347140,0.0,0.23,3.33,5.07,0.0,-14.71,20220502
024880,-0.9,-4.78,31.73,34.42,34.7,43.51,20220502
054410,2.36,4.04,3.73,13.01,-10.32,-39.04,20220502
217600,1.54,-1.82,-0.67,8.41,-8.2,-30.72,20220502
089010,-0.77,-2.81,-2.81,-6.83,0.97,-2.81,20220502
220260,-1.44,-4.88,-2.65,1.7,-33.38,50.79,20220502
052400,2.49,3.14,-3.71,-11.96,-28.55,-40.46,20220502
046070,-0.31,-0.31,-6.21,0.96,8.19,35.47,20220502
047770,0.41,0.82,-0.81,6.75,-16.95,-9.26,20220502
357120,-0.28,-1.64,11.49,15.25,5.12,25.09,20220502
027050,-0.63,5.36,6.19,35.24,10.54,0.85,20220502
007815,-0.87,2.24,-3.39,16.56,64.03,62.86,20220502
007810,-1.2,-3.19,-6.63,-1.37,83.17,125.39,20220502
00781K,-1.43,-3.72,-5.05,8.95,19.38,42.37,20220502
190650,-0.41,1.69,-5.14,17.07,0.0,3.45,20220502
101670,-0.5,-3.41,7.32,46.67,-1.98,32.44,20220502
123410,1.74,4.63,4.17,16.67,-3.98,-1.27,20220502
003690,1.54,-1.3,-1.1,-2.76,2.17,7.63,20220502
049430,0.42,5.73,2.13,26.58,-1.23,-7.34,20220502
183300,-2.19,-1.65,-7.59,-4.11,-34.31,-16.77,20220502
041960,-1.68,-0.79,-4.97,-3.51,-2.11,-14.98,20220502
089890,0.0,-0.46,-12.24,-4.87,-12.96,26.17,20220502
189350,10.03,13.44,12.56,0.0,-13.75,-29.76,20220502
044820,0.0,4.8,1.07,21.89,-18.62,-16.22,20220502
222040,-1.07,0.47,0.31,26.86,-21.0,-35.62,20220502
241710,-1.61,0.0,-1.29,19.07,2.68,-4.08,20220502
069110,0.0,0.0,0.0,0.0,0.0,0.0,20220502
071950,0.45,0.0,-1.33,4.72,-13.95,-10.12,20220502
045970,-0.72,-2.46,-6.2,-12.79,-4.37,-26.37,20220502
196450,0.94,0.75,11.46,17.58,16.81,30.17,20220502
029960,-0.48,0.0,1.96,5.04,-7.74,-7.95,20220502
002020,-1.43,-2.13,-6.12,-7.54,-21.81,-13.07,20220502
003070,-0.95,5.81,-5.42,10.26,-19.42,-13.43,20220502
003075,-0.67,-0.5,1.89,7.44,-11.24,-5.73,20220502
102940,-0.28,5.8,4.87,-4.95,6.12,44.22,20220502
002025,-1.06,-0.8,-2.62,-4.37,-9.71,-21.19,20220502
120115,-0.32,1.48,3.0,4.57,-24.36,4.04,20220502
138490,0.39,3.19,-0.38,28.22,-20.31,98.32,20220502
056000,0.0,0.0,0.0,0.0,0.0,0.0,20220502
021240,1.97,4.48,7.59,4.03,-8.94,8.07,20220502
033290,-0.64,-3.97,0.0,-3.37,-15.58,16.89,20220502
