종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
002630,-0.95,1.17,1.76,-1.33,-12.48,-16.69,-35.53,20240801
065500,1.68,5.63,-11.21,-2.28,2.31,5.97,-24.38,20240801
271560,2.51,1.35,-1.21,-3.34,-2.07,-23.51,-9.57,20240801
001800,0.54,0.07,-0.2,1.56,4.45,6.08,1.08,20240801
010470,1.43,0.85,-4.18,-8.02,-18.46,-39.33,6.92,20240801
031510,1.97,-3.58,-7.64,-11.26,-28.56,-13.8,-34.37,20240801
368970,1.13,1.9,-7.37,-2.9,-20.71,-28.72,,20240801
138080,-0.7,3.49,-4.89,-13.71,-17.56,-21.24,-51.32,20240801
080580,-1.03,0.15,-22.73,-2.89,-43.54,8.9,-66.85,20240801
067170,-0.12,2.65,-8.64,-1.45,-9.05,-22.03,-47.14,20240801
353590,2.61,2.85,3.2,-8.88,-31.28,-52.47,-66.56,20240801
440320,-0.37,-3.88,-14.31,-8.4,-42.14,-36.63,,20240801
049480,1.24,4.69,4.69,-3.73,-7.88,-3.54,-19.11,20240801
057540,3.46,5.27,-4.68,-7.08,10.88,-15.82,-61.21,20240801
131030,0.27,-1.97,5.36,17.64,45.05,46.18,16.36,20240801
109080,6.03,7.27,-10.12,-10.22,-19.1,-36.41,-42.04,20240801
153710,-0.49,-0.16,-1.44,-7.93,-9.82,-9.43,-34.43,20240801
122990,0.28,-0.55,-11.29,-21.16,-3.21,11.23,-17.65,20240801
232140,-3.42,15.56,12.6,29.86,228.18,328.74,326.21,20240801
112290,1.02,4.51,-18.3,-44.74,40.85,42.56,25.27,20240801
065530,2.93,1.12,-3.7,-11.66,-16.15,-17.16,-35.5,20240801
067900,0.83,2.84,-9.03,0.42,1.97,-30.89,-28.22,20240801
007530,-0.68,1.55,4.81,8.49,6.14,-15.52,10.53,20240801
155650,1.24,1.88,-6.54,-19.94,-21.33,-38.35,-34.38,20240801
273640,2.23,-3.05,21.7,18.35,5.78,-27.7,-8.79,20240801
251370,2.12,1.67,-10.22,-27.17,-11.18,-23.77,-39.27,20240801
273060,1.78,-1.55,-0.52,-21.24,-10.78,-22.21,-12.82,20240801
079000,1.71,0.19,-18.47,-19.7,10.44,1.52,-16.04,20240801
041190,-2.01,0.85,2.61,6.03,35.35,131.65,40.17,20240801
115440,1.27,3.75,0.16,-8.75,-11.79,-30.26,-27.73,20240801
082850,0.39,29.25,80.14,89.03,50.73,150.97,32.73,20240801
215360,1.86,1.94,-5.98,-10.76,6.04,-36.62,-12.52,20240801
072470,1.16,0.43,-4.79,-8.18,5.3,-14.6,-32.95,20240801
073560,0.0,-4.04,-4.38,-6.59,-7.03,-21.19,-29.07,20240801
037400,2.03,10.14,16.28,18.51,-8.69,14.87,-32.76,20240801
153490,4.72,4.35,-7.02,-16.4,-19.0,-14.22,-33.56,20240801
101170,-1.27,6.21,5.73,20.86,14.36,10.22,-21.24,20240801
006980,-0.57,-1.64,-4.23,-10.56,-13.02,-21.62,-29.39,20240801
066590,-1.3,-2.25,-7.19,2.53,9.76,5.38,-22.28,20240801
017370,1.74,0.0,-11.92,-15.01,-10.91,-27.7,170.52,20240801
046940,-2.31,23.32,20.68,18.36,3.68,2.73,-21.28,20240801
065680,-1.26,-5.03,-6.66,-28.59,-10.89,-6.72,-34.6,20240801
105840,-1.73,0.83,-2.96,2.28,4.66,-12.96,-30.08,20240801
018620,0.81,1.09,2.96,-0.98,-5.59,-16.37,-47.7,20240801
010400,-0.8,-0.13,-0.8,-15.52,-25.55,-31.93,-42.97,20240801
049800,3.39,6.55,-3.94,-11.43,-19.21,-37.44,-32.03,20240801
016880,1.45,-0.71,-3.46,-1.33,-6.77,-9.64,-24.59,20240801
095720,2.43,-0.26,-8.31,-11.72,-23.31,-19.58,-25.28,20240801
005820,0.06,-0.31,-2.86,-11.95,-12.05,-26.0,-38.68,20240801
032940,-1.57,-0.49,-15.79,7.37,10.27,11.48,7.79,20240801
240810,-1.45,12.35,4.92,1.5,22.9,5.97,21.9,20240801
074600,-0.32,1.15,-16.91,-9.31,8.29,10.83,23.79,20240801
104830,-0.31,2.93,-2.76,-11.1,10.86,11.25,0.64,20240801
014190,2.79,1.32,5.42,0.63,-19.55,-1.34,-35.05,20240801
030530,0.31,1.58,-5.01,-10.43,-4.02,-6.8,-18.48,20240801
012620,0.13,-0.51,-2.51,-6.38,-10.37,-16.61,-37.0,20240801
382840,3.21,1.26,-16.31,-29.57,-32.82,-54.86,-68.2,20240801
122830,-0.43,4.63,-6.29,-20.99,53.85,167.18,84.21,20240801
008370,2.88,3.63,13.77,18.48,21.51,24.69,1.01,20240801
008290,-0.15,16.92,15.15,11.04,-15.24,-36.55,-18.86,20240801
101160,-1.71,5.49,1.99,-4.95,-3.56,-8.35,16.12,20240801
336060,-0.31,3.75,5.36,18.26,9.9,-12.4,-3.72,20240801
095270,2.71,-0.66,-4.72,7.45,28.53,-0.66,6.5,20240801
065950,-0.2,2.86,9.11,-8.88,-12.22,-13.13,-31.28,20240801
076080,1.24,-0.06,-2.95,-27.59,-37.03,-65.3,-62.48,20240801
196700,0.0,10.96,5.82,-5.99,-3.21,-26.27,-58.92,20240801
069080,2.49,14.29,7.61,8.67,4.8,18.26,-7.43,20240801
053580,1.51,3.34,-2.42,-11.64,-14.27,-37.11,-52.51,20240801
071460,0.0,0.0,0.0,0.0,0.0,-66.26,-75.96,20240801
377460,0.0,0.0,0.0,0.0,0.0,-67.36,-81.88,20240801
044340,3.47,-4.36,-18.76,-16.57,-25.35,-25.5,-39.68,20240801
348350,3.31,-1.13,-2.78,-26.64,-10.64,-40.37,-42.57,20240801
101730,-0.42,2.59,-4.23,-12.03,-18.86,-10.96,-42.54,20240801
123420,0.57,4.51,-2.76,-12.09,-15.22,-3.51,-60.27,20240801
065370,0.72,-1.24,-6.22,-19.25,-34.58,-55.71,-51.69,20240801
140660,0.0,0.0,-0.46,-29.96,-23.69,-1.15,-50.1,20240801
038620,0.73,1.48,-7.41,-9.61,-11.01,-26.29,-40.0,20240801
299900,3.67,0.12,-5.45,-25.37,-47.23,-44.41,-92.69,20240801
008600,0.0,1.53,9.41,-3.12,-13.89,-4.32,-52.16,20240801
335870,0.55,0.86,-0.84,-18.81,-12.89,-32.66,-42.75,20240801
900340,-0.77,0.5,-12.33,7.24,151.88,102.24,49.88,20240801
014830,4.06,-3.03,-9.21,-9.3,19.76,52.03,-4.37,20240801
446070,0.34,-0.89,-5.51,-11.08,-21.98,-51.68,,20240801
036200,-1.14,-2.81,-28.33,-21.93,6.4,-6.08,15.33,20240801
000910,1.03,-1.2,-3.53,-9.72,-9.72,-17.31,-26.35,20240801
047400,0.2,-2.67,-5.56,-7.61,-13.41,-31.54,-23.19,20240801
011320,0.88,0.88,-10.83,-11.9,-16.37,-27.56,-40.84,20240801
086390,-0.66,-0.91,-15.3,-16.31,-12.4,-19.88,-35.43,20240801
121060,-14.93,-7.92,-7.09,5.49,-1.55,-9.03,-50.98,20240801
048430,1.41,0.99,-3.11,-10.26,-9.7,-27.21,-1.78,20240801
084440,-0.83,-1.65,-5.91,-17.59,-38.24,-47.76,-58.43,20240801
032620,1.25,0.9,-4.18,-6.2,-8.22,-10.43,-25.71,20240801
264450,0.07,0.07,-6.24,-13.87,-6.24,13.41,-12.38,20240801
002920,0.2,0.81,-3.51,-7.82,-10.49,-14.36,-15.82,20240801
024800,-0.48,2.98,-4.16,-1.66,-10.17,-1.19,-20.19,20240801
000700,0.55,1.3,-1.63,-3.55,-10.38,-3.2,-9.33,20240801
054930,-4.05,-1.17,4.77,6.27,3.49,-10.96,17.89,20240801
069330,-0.47,1.84,6.78,6.7,1.22,1.84,-35.47,20240801
049520,1.37,-1.01,-2.96,13.87,13.44,11.93,101.36,20240801
435380,0.7,0.23,-0.91,-0.23,3.33,2.84,,20240801
446150,0.0,0.0,0.0,-0.83,14.42,14.98,,20240801
449020,-0.24,0.0,1.73,0.73,2.74,1.23,,20240801
450940,-0.46,-0.92,0.47,0.7,2.14,5.15,,20240801
430700,-0.23,-0.68,-0.68,-0.23,-0.23,4.06,,20240801
003470,0.67,3.77,4.67,9.4,21.49,15.02,6.51,20240801
003475,1.63,3.48,5.4,9.65,24.25,22.07,2.12,20240801
263770,1.46,-1.42,-13.19,-12.88,-13.35,-42.64,-22.08,20240801
072130,0.96,-2.33,-7.89,-9.87,-17.97,-11.27,-6.25,20240801
000225,-0.7,-1.67,1.94,-0.89,-16.33,4.5,-46.29,20240801
000227,-0.26,0.26,2.66,4.42,-5.16,11.46,-33.12,20240801
023410,0.83,4.29,0.55,2.53,6.57,8.63,-8.18,20240801
056080,1.04,-0.15,-7.98,-16.36,-33.46,22.3,22.97,20240801
442130,0.0,0.85,0.0,-1.04,0.0,12.06,,20240801
084370,2.84,11.22,-7.1,-11.47,11.61,41.44,54.43,20240801
001200,4.45,2.07,-12.83,13.87,27.26,39.32,73.11,20240801
179900,-0.65,1.84,1.33,-12.86,-13.84,51.36,28.15,20240801
000105,-0.54,-2.0,10.19,19.32,26.72,22.3,31.02,20240801
003460,0.23,2.53,1.83,-1.11,1.14,-5.92,-10.28,20240801
003465,-0.46,0.0,0.69,-0.68,-0.23,-12.8,-16.63,20240801
372170,3.71,1.03,-13.17,-16.5,-23.47,-71.37,,20240801
008730,2.86,-18.87,-32.57,-24.81,-12.67,-28.14,4.36,20240801
008250,-0.18,-2.15,2.06,-0.73,-13.35,-22.91,-39.17,20240801
039020,3.91,2.58,10.14,2.14,-12.29,-19.8,-37.68,20240801
025820,3.8,5.4,-7.45,-26.72,23.8,-22.95,48.6,20240801
067920,0.0,-2.31,-5.66,-13.39,-18.03,-19.71,-0.18,20240801
044960,0.96,0.0,-1.31,-0.57,1.74,1.15,-18.32,20240801
303530,1.89,1.41,-3.9,-21.92,-25.56,-28.76,-42.15,20240801
302430,-0.93,3.33,-7.31,-17.69,-2.63,-40.63,-19.08,20240801
279060,-1.26,-2.65,28.5,22.49,-3.68,-40.8,-44.39,20240801
274400,1.05,0.9,-13.89,-32.13,-46.77,-53.31,,20240801
073490,-0.25,3.09,-7.62,-25.23,-31.86,-11.7,-31.97,20240801
215790,3.22,0.16,-1.62,-19.34,-39.16,-59.48,-64.18,20240801
344860,-0.48,1.98,-1.67,-9.03,-18.7,-30.94,-71.52,20240801
088390,1.43,0.65,-17.28,-12.26,-25.59,-50.1,-23.24,20240801
053350,1.29,5.1,8.9,11.22,18.82,18.82,-5.89,20240801
054210,1.3,-0.38,-14.63,-1.51,-16.54,-42.84,-63.54,20240801
065440,-0.14,2.56,-5.9,-20.6,-24.69,-31.73,-45.62,20240801
088260,-0.93,1.72,12.47,13.68,9.13,4.31,-6.5,20240801
139480,3.64,9.82,7.38,-0.63,-19.54,-18.28,-40.1,20240801
208850,-0.19,-3.71,3.8,-15.75,-8.95,-19.28,-18.52,20240801
351330,2.89,-0.42,-13.47,12.43,20.86,30.67,2.71,20240801
379390,1.98,-0.1,1.98,13.84,11.25,3.16,-14.5,20240801
007660,-2.33,2.68,-23.44,9.16,60.36,23.18,478.74,20240801
015020,0.0,0.88,-0.87,-5.9,-10.79,-12.16,-51.0,20240801
239340,1.22,-4.39,-10.23,-29.14,-36.92,-35.27,-53.86,20240801
067010,0.8,-1.88,-5.0,-4.27,-17.72,-5.86,-28.26,20240801
341310,-0.2,-8.54,-20.13,5.06,82.75,-0.4,-37.16,20240801
102710,-0.18,4.64,-1.46,-7.04,15.85,18.9,-11.02,20240801
041520,0.48,2.12,-7.67,-12.32,-0.79,-37.27,9.82,20240801
063760,-0.34,-0.34,-4.13,-3.97,-13.15,-22.43,-47.66,20240801
123570,1.99,-5.67,3.36,-20.41,-4.2,-8.74,-48.24,20240801
083470,1.25,-0.93,-2.53,-10.69,7.82,-22.38,-47.33,20240801
091120,-0.17,4.74,-2.13,-10.36,-20.72,-16.97,4.74,20240801
232530,-1.6,1.42,-1.26,-7.63,6.44,16.55,62.08,20240801
039030,-0.63,-0.34,-0.57,-27.25,1.57,13.45,122.14,20240801
084680,0.68,7.31,-0.1,-4.3,-19.25,47.38,-2.37,20240801
353810,0.11,1.47,0.56,8.88,33.18,24.13,1.02,20240801
350520,-0.71,2.06,-0.24,3.96,16.97,13.8,-10.25,20240801
099750,0.38,-0.57,-1.82,-0.44,-11.72,-20.25,-39.73,20240801
035810,0.0,0.52,-4.0,-11.79,0.52,-0.52,-20.0,20240801
160600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240801
092130,0.24,-1.44,-3.22,-5.52,-6.45,-13.35,-28.93,20240801
096040,0.0,0.0,0.0,0.0,0.0,0.0,39.69,20240801
134060,7.56,7.34,1.79,4.6,-3.4,-15.51,-25.47,20240801
001840,-1.33,60.13,56.09,34.6,18.12,-9.61,-43.37,20240801
000760,0.07,-0.14,-1.27,-1.89,-2.24,-17.85,-12.56,20240801
014990,-1.99,-12.05,35.23,9.51,-1.73,-26.37,-6.23,20240801
041830,-1.45,1.93,-6.86,-20.17,-4.43,-13.0,-6.86,20240801
352940,-5.75,-9.0,-14.57,-14.26,-25.78,-52.88,-57.05,20240801
216400,-0.14,-1.43,-2.96,-22.5,-25.03,-31.1,-23.44,20240801
079950,0.0,0.66,-2.99,-15.58,-19.82,-37.2,-56.67,20240801
060150,1.23,0.92,-10.84,-1.2,-8.74,-22.22,-24.89,20240801
037330,0.46,0.17,-1.59,-8.6,-4.52,-22.85,-12.53,20240801
100030,0.57,3.82,-6.63,5.18,-4.79,5.7,-6.41,20240801
023800,0.59,0.0,1.33,-8.54,-6.93,-34.07,-15.33,20240801
034590,0.19,0.39,0.59,1.38,1.98,1.18,-1.34,20240801
216050,-2.11,-1.46,0.68,-21.29,-31.96,-40.08,-52.06,20240801
049070,0.0,5.02,-5.39,-17.94,-23.65,-27.2,-36.1,20240801
119610,0.0,0.0,0.0,0.0,-15.31,-23.97,-8.79,20240801
017250,-0.27,2.49,-1.24,-9.89,-9.82,-19.84,-13.54,20240801
129260,1.09,2.9,-1.49,0.65,-7.41,-7.41,-20.34,20240801
051370,0.71,-1.16,-13.22,-13.4,-35.25,17.98,-3.92,20240801
048530,0.78,-0.46,2.88,-7.22,-9.18,10.67,-42.07,20240801
023810,0.8,-1.05,-5.86,-12.0,-9.8,-45.29,-15.45,20240801
115310,1.71,1.0,-1.7,-5.59,-8.78,2.07,-47.4,20240801
039290,0.53,0.8,-9.16,-22.9,-33.27,-34.38,-49.57,20240801
071200,0.53,-1.45,-3.35,-9.08,-9.08,-17.88,-18.16,20240801
000230,0.63,2.18,6.55,-9.43,-14.3,-27.28,-73.16,20240801
013360,1.32,0.59,19.12,11.2,17.93,-10.11,-60.79,20240801
003120,0.06,-2.06,-5.94,-11.07,-23.85,-28.2,-77.16,20240801
333430,4.43,11.23,34.34,25.31,39.72,-2.91,8.67,20240801
068330,2.35,4.39,7.39,-3.47,-7.3,-16.37,-61.87,20240801
003200,-0.12,0.61,-4.98,-9.78,-8.78,-15.62,-92.11,20240801
007110,2.0,-11.45,11.14,29.42,19.22,14.56,-3.37,20240801
007570,2.29,4.08,11.31,3.48,-0.63,-13.88,-38.49,20240801
007575,2.57,6.86,1.67,-16.25,-15.81,-17.01,-51.5,20240801
178780,0.0,0.0,0.0,0.0,0.0,0.0,400.0,20240801
008500,0.97,-1.97,-0.56,-6.17,-3.41,-3.41,-45.94,20240801
019540,-1.44,-3.37,-14.78,-5.43,15.62,8.16,67.55,20240801
081000,-0.8,6.73,-3.18,-17.26,5.45,-13.86,-30.97,20240801
020760,0.0,1.64,-0.18,5.17,0.27,-3.95,-45.33,20240801
094820,0.27,1.19,-4.73,-12.41,-2.29,-17.87,-34.44,20240801
271940,0.0,4.65,-0.93,-8.94,-6.35,-16.89,-37.88,20240801
015860,1.51,3.73,0.0,-7.67,8.63,-6.28,-38.66,20240801
226320,2.85,2.22,-5.72,6.04,13.81,6.21,-17.59,20240801
950140,-6.15,-17.54,-9.81,30.1,37.74,106.84,268.57,20240801
049550,-0.13,-1.97,0.63,7.7,5.7,-6.35,-41.14,20240801
389020,1.91,3.9,-34.11,-49.63,52.31,56.03,,20240801
234920,3.52,0.94,-7.31,-8.23,2.37,-62.3,136.56,20240801
289220,7.32,3.17,12.99,-17.71,-50.27,-44.8,-70.89,20240801
317400,1.15,2.87,3.64,16.09,3.53,-11.93,-40.46,20240801
000950,-1.23,-1.23,-5.2,-0.5,-20.75,-22.29,-65.37,20240801
208140,0.55,0.55,-4.52,-16.31,7.44,18.83,15.82,20240801
040420,0.3,1.84,0.76,-3.48,-3.9,-7.25,-12.27,20240801
045510,-1.0,0.28,1.59,-12.29,-12.99,-14.3,-42.89,20240801
217190,2.33,7.8,-10.3,-23.68,-29.11,-33.31,53.49,20240801
095700,-0.14,0.14,7.96,-8.32,-17.35,-27.17,-77.18,20240801
122310,0.0,-0.31,0.47,-1.84,-8.97,-7.39,-26.64,20240801
361390,-0.98,-0.37,4.12,-4.71,-4.54,-4.48,-31.83,20240801
066830,-0.62,-3.47,-8.66,-9.69,-23.87,-37.17,-58.36,20240801
225220,0.57,1.57,-14.56,-11.69,-10.35,-15.48,-72.9,20240801
159580,0.2,-0.6,-7.05,-16.08,-25.22,-8.24,-30.99,20240801
147830,5.82,-0.5,-13.51,26.38,132.22,75.44,158.48,20240801
033100,3.53,-6.03,-10.34,17.02,274.94,251.61,914.63,20240801
054950,-0.86,-4.36,-15.41,-22.26,-19.41,-27.52,14.96,20240801
090470,2.54,0.5,-14.16,-31.29,-32.74,-28.45,-3.96,20240801
137950,0.19,5.69,-1.64,-13.34,-19.91,-31.77,-37.97,20240801
033320,1.91,0.54,0.94,-11.16,-21.1,-17.98,-28.35,20240801
417500,0.74,5.01,10.54,-17.37,-8.71,-9.11,,20240801
348950,0.13,3.78,1.02,-1.36,-2.21,-1.49,-14.13,20240801
204270,1.61,-1.77,-18.42,9.11,105.86,138.43,317.14,20240801
194370,5.47,-2.12,-14.79,-14.65,-13.88,26.09,-3.34,20240801
026040,0.73,-0.21,-0.21,-5.45,-7.5,-17.78,-37.12,20240801
126880,1.98,4.32,2.93,-10.12,-22.0,-37.76,-31.95,20240801
254160,0.0,0.0,-17.71,-22.95,-15.13,-19.01,-64.4,20240801
033050,0.0,0.11,-7.09,-10.32,-13.67,-26.59,-23.65,20240801
094970,0.95,-0.62,-12.06,-23.23,7.3,46.92,33.75,20240801
025620,1.95,3.42,-6.5,-17.86,-3.69,-7.11,512.35,20240801
089790,2.35,5.61,-3.86,-27.7,-21.69,-22.12,-4.26,20240801
030000,0.28,1.6,-3.58,-6.17,-3.1,-5.47,-21.59,20240801
052670,0.0,0.0,0.0,0.0,0.0,0.0,13.66,20240801
271980,0.85,0.46,0.72,-7.93,-8.53,-12.02,-31.68,20240801
038010,-0.65,5.08,-1.8,6.1,1.73,-11.05,7.14,20240801
002620,0.0,-0.11,-5.3,-12.35,-12.02,-18.64,-29.81,20240801
080220,-0.06,1.69,-15.74,-29.8,-39.42,254.98,211.93,20240801
006220,0.5,-1.65,-13.41,-26.47,-20.84,2.74,89.18,20240801
082270,0.66,-1.84,1.52,-11.0,-16.04,-15.91,-20.3,20240801
044060,0.0,0.0,0.0,0.0,0.0,0.0,-65.47,20240801
004910,0.63,6.56,13.71,20.24,32.67,18.1,23.79,20240801
004700,1.94,0.57,2.74,0.57,4.37,4.58,20.83,20240801
001550,1.53,1.2,-3.36,0.16,-3.29,-8.47,-35.67,20240801
462520,0.61,2.7,-5.23,11.46,-1.45,-69.0,,20240801
120030,0.62,2.0,-0.21,0.94,-10.7,-12.56,-39.88,20240801
034940,-0.13,1.19,4.45,-5.62,-15.73,-18.17,-48.5,20240801
018470,5.05,-0.11,-7.96,-19.21,-8.19,-40.42,-17.04,20240801
002600,0.58,2.56,-0.64,0.17,2.93,-12.37,-4.39,20240801
063160,3.09,17.66,25.41,10.12,18.44,20.05,-11.46,20240801
001630,1.32,3.86,0.0,-12.94,-10.78,5.91,-10.33,20240801
033340,0.0,2.24,-35.02,-35.02,-35.02,-35.02,29.95,20240801
036930,3.85,6.08,-21.25,-16.01,-10.29,14.48,70.4,20240801
044380,1.55,2.34,0.26,-14.94,-25.29,-37.22,-56.04,20240801
000440,3.19,21.19,2.03,9.42,24.04,24.25,10.49,20240801
043610,1.68,2.06,-0.73,-12.82,-17.58,-25.68,-38.88,20240801
263860,-4.04,11.51,6.97,-10.49,-28.71,-21.23,12.26,20240801
303030,0.19,-2.81,-2.7,-3.62,0.68,16.26,-36.35,20240801
208350,-2.61,2.09,-7.57,-21.51,-22.56,-18.59,-20.23,20240801
144510,2.23,-1.98,8.98,-15.95,-19.83,-13.34,-44.76,20240801
382480,1.04,1.88,-7.22,-15.42,-18.67,-49.22,-23.87,20240801
299480,6.85,0.0,102.85,-16.69,-16.13,-35.94,-44.49,20240801
051160,1.59,-7.86,-13.58,27.96,13.33,19.08,-21.87,20240801
053050,0.14,11.42,-0.69,9.39,5.87,21.14,-27.8,20240801
119850,3.59,7.26,-11.19,-16.56,56.21,53.38,46.82,20240801
013870,2.06,2.3,-3.65,-3.87,-2.43,-8.46,-25.18,20240801
071320,-2.31,1.3,0.65,17.38,41.21,85.66,45.63,20240801
311320,0.84,0.31,-11.85,-22.89,-22.64,-23.81,-54.5,20240801
088790,0.42,-1.03,-1.79,-19.07,-3.13,-20.25,-40.43,20240801
018120,0.31,0.0,5.79,12.53,4.63,16.39,-30.96,20240801
109820,0.41,7.39,1.23,-3.89,-7.14,-30.81,-69.66,20240801
086060,0.9,1.03,-0.51,-0.25,-5.64,-6.2,-17.94,20240801
036890,-0.11,-3.33,2.31,-5.3,-5.11,-39.16,-13.98,20240801
003780,1.42,-1.83,-1.53,-1.53,2.88,2.39,-17.35,20240801
010640,1.27,-2.0,-8.99,-1.85,10.96,11.93,0.0,20240801
100250,0.0,0.16,-3.36,-3.36,1.12,-3.06,-10.85,20240801
051630,0.15,-2.01,-5.0,-3.93,20.63,9.44,-15.35,20240801
272450,0.95,-1.3,-8.61,-25.28,-19.01,-29.08,-22.84,20240801
250030,2.9,-2.01,-7.14,-22.0,18.18,5.55,-4.76,20240801
002780,1.33,0.77,3.03,-3.47,-11.83,-22.42,-46.53,20240801
002787,-0.24,-0.08,-0.16,-0.56,-0.32,12.07,-13.01,20240801
002785,-1.83,-2.28,-2.28,1.9,1.66,-8.84,-21.18,20240801
233990,-0.45,-1.12,2.8,-12.0,-22.67,-11.65,-42.41,20240801
094850,0.87,-2.53,-10.26,-20.85,-26.03,-35.02,-42.3,20240801
004650,0.0,0.75,3.4,3.4,2.61,-5.79,-24.48,20240801
278280,1.13,-0.16,-12.55,-18.47,-24.64,-65.55,-73.92,20240801
000650,2.91,-2.44,-2.24,0.22,-24.63,-6.52,-29.92,20240801
362320,0.73,0.0,-23.19,4.41,2.99,22.49,-28.93,20240801
033250,3.24,5.06,-4.79,5.46,-9.5,50.0,34.41,20240801
016920,0.69,0.54,-1.87,-10.92,-11.64,-11.1,-46.63,20240801
446600,0.0,0.0,0.0,0.0,-54.71,-72.43,,20240801
050110,5.22,5.65,-1.38,-8.31,-20.89,-15.51,-40.92,20240801
900310,-0.15,1.86,-12.17,-19.09,-19.09,-46.28,-34.95,20240801
063080,2.48,-1.1,8.91,-10.63,-30.4,-19.34,-49.05,20240801
307930,1.09,1.09,-6.24,-18.71,-13.66,-24.04,-10.18,20240801
079190,-1.52,12.91,-2.41,-11.97,-20.12,-36.63,-45.4,20240801
263700,1.62,-0.66,-0.27,-5.65,-10.48,-29.72,-43.03,20240801
221980,-0.39,-1.08,-1.38,2.47,3.38,-4.96,-16.35,20240801
001620,0.0,1.3,1.47,4.53,13.48,1.14,-6.03,20240801
424140,0.0,1.41,-0.69,3.1,4.59,6.39,2.61,20240801
192250,3.35,2.57,-0.55,-18.87,-17.32,-28.59,-47.37,20240801
029460,1.22,8.02,4.59,-8.39,-2.35,12.16,9.5,20240801
115500,0.48,1.8,-5.75,-11.51,-10.74,-18.56,-2.5,20240801
281820,-5.07,2.74,-3.74,10.01,43.55,87.27,134.76,20240801
089150,0.84,-2.25,-4.21,-11.15,-17.44,-17.87,-58.07,20240801
025880,0.59,0.99,0.39,1.99,3.23,0.59,-26.22,20240801
093320,1.34,0.66,-2.32,-20.69,-29.66,11.62,46.81,20240801
053080,-0.19,-1.3,-0.37,-8.54,2.9,-34.36,45.0,20240801
039420,-0.38,1.36,0.77,-0.19,-4.92,5.24,-11.53,20240801
032500,-1.3,0.0,-9.53,-23.78,-19.05,0.41,-61.06,20240801
225430,1.05,15.95,18.98,5.75,-13.5,-19.23,-49.86,20240801
145270,-0.19,0.1,2.46,3.47,8.42,3.47,-5.61,20240801
036030,-0.22,4.89,1.21,-9.33,-22.57,-20.98,-26.75,20240801
064820,2.3,15.34,10.25,7.4,47.69,35.36,32.91,20240801
256940,1.21,-2.65,-8.71,-13.68,9.72,-37.55,-1.51,20240801
258610,0.66,-2.45,-11.49,-29.75,-46.84,-48.24,-59.61,20240801
402420,0.0,0.1,14.3,-23.28,-31.45,-23.28,-32.94,20240801
220260,2.33,1.78,-12.56,-16.64,-6.7,-25.16,-30.2,20240801
176590,1.87,9.07,24.13,23.56,15.21,-10.99,33.22,20240801
391710,2.14,6.49,-4.55,-19.35,-6.75,-17.58,-0.19,20240801
047770,-0.07,3.25,-0.71,-14.75,-20.38,-31.25,-40.47,20240801
417310,0.19,0.78,1.97,5.28,10.68,12.0,-3.18,20240801
357120,-1.01,2.08,5.6,4.03,-0.71,-10.91,-13.73,20240801
027050,1.62,3.1,-8.12,-9.0,4.24,10.33,-5.67,20240801
007815,1.77,2.99,-3.91,5.03,1.77,6.49,-16.08,20240801
007810,1.25,-0.54,-18.91,-19.96,-28.0,-27.72,-37.18,20240801
00781K,1.65,0.3,-3.0,-3.96,-13.83,-10.42,-21.23,20240801
190650,0.51,1.02,-1.81,12.45,7.58,-5.1,-40.34,20240801
123410,1.92,3.91,-5.35,-28.92,29.51,56.64,86.32,20240801
036690,0.0,0.0,0.0,0.0,-4.47,-7.53,-20.08,20240801
049430,1.52,0.43,-0.11,8.87,7.49,5.42,-1.37,20240801
183300,-0.93,3.34,-4.74,-21.38,21.8,26.58,49.8,20240801
089890,0.36,-4.3,-36.46,-29.31,-40.98,-1.51,11.53,20240801
189350,14.51,14.51,-9.21,1.76,12.22,13.8,-6.7,20240801
192820,-0.58,-0.06,-16.35,11.27,32.99,50.1,130.54,20240801
044820,0.0,2.31,-8.01,-2.72,-5.3,-1.69,0.87,20240801
222040,-0.95,1.81,-6.98,-18.1,-41.92,-27.43,-26.85,20240801
241710,0.5,-3.84,1.52,118.26,115.03,201.69,725.77,20240801
169670,-4.07,-5.27,11.98,8.2,57.79,31.18,27.35,20240801
071950,-6.6,-2.99,159.69,118.48,53.91,38.24,2.76,20240801
166480,1.31,-5.83,-7.28,-6.96,59.73,53.84,-5.41,20240801
045970,-4.82,-7.43,-18.67,10.35,25.0,-7.95,12.66,20240801
029960,-0.42,0.7,0.42,2.88,10.0,1.56,-14.47,20240801
002020,1.33,1.65,0.19,-2.38,-5.78,-10.38,-35.6,20240801
138490,1.3,0.72,-6.8,-2.78,-2.51,-17.67,-41.26,20240801
003070,-0.48,-0.1,-19.7,23.47,8.76,-16.59,-45.16,20240801
003075,-0.55,-2.4,-17.83,24.67,11.82,-14.32,-45.68,20240801
450140,1.81,1.26,-10.1,-16.64,-25.3,-25.1,,20240801
45014K,0.0,0.4,-10.66,-17.54,-21.16,-30.14,,20240801
002025,0.07,1.14,0.15,2.61,-2.69,-2.69,-20.48,20240801
120110,1.35,1.76,-0.27,-6.35,-7.84,-27.55,-30.24,20240801
120115,0.45,0.0,3.46,-1.32,-1.32,-14.5,-21.4,20240801
