종목코드,종목명,IPO,종가,시가총액,거래량,거래대금,상장주식수,BPS,PER,PBR,EPS,DIV,DPS,DT
039290,인포뱅크,2006-07-04,10460,90939009880,36127,378096380,8693978,7237.0,61.17,1.45,171.0,0.19,20.0,20231110
178780,일월지엠엘,2015-06-30,8650,120790286750,0,0,13964195,181.0,0.0,47.79,0.0,0.0,0.0,20231110
417840,저스템,2022-10-28,12040,86720224080,29680,357501660,7155134,7262.0,10.42,1.66,1156.0,0.0,0.0,20231110
110020,전진바이오팜,2018-12-14,5940,44734812000,317805,1917450480,7455802,1390.0,0.0,4.27,0.0,0.0,0.0,20231110
225220,제놀루션,2020-07-24,3880,75512732635,219335,869914185,19190021,5439.0,4.67,0.71,830.0,0.0,0.0,20231110
159580,제로투세븐,2013-02-19,5600,113184393400,109411,617527030,20032636,4005.0,26.79,1.4,209.0,0.0,0.0,20231110
054950,제이브이엠,2006-06-07,25750,310710224400,41986,1078780250,12089892,13728.0,18.82,1.88,1368.0,1.17,300.0,20231110
322510,제이엘케이,2019-12-11,24600,400959257600,815772,20259946850,16167712,1108.0,0.0,22.2,0.0,0.0,0.0,20231110
229000,젠큐릭스,2020-06-25,6800,93221023000,12046157,80480339250,13317289,801.0,0.0,8.49,0.0,0.0,0.0,20231110
064800,젬백스링크,2002-08-22,1078,90279392126,168514,181507802,83747117,2023.0,0.0,0.53,0.0,0.93,10.0,20231110
067000,조이시티,2008-05-30,2790,195266226935,307689,862176980,69862693,1443.0,59.36,1.93,47.0,0.0,0.0,20231110
043610,지니뮤직,2000-07-20,3025,175508622760,111450,337750405,58115438,2714.0,9.98,1.11,303.0,0.0,0.0,20231110
303030,지니틱스,2018-08-30,1480,53439773660,146898,217591747,35745668,612.0,0.0,2.42,0.0,0.0,0.0,20231110
278280,천보,2019-02-11,99800,996000000000,27733,2769300600,10000000,34549.0,26.52,2.89,3763.0,0.5,500.0,20231110
293490,카카오게임즈,2020-09-10,26000,2153565235800,284396,7415079550,82512078,20650.0,0.0,1.26,0.0,0.0,0.0,20231110
119860,커넥트웨이브,2011-01-24,10890,506739463720,22545,243176800,46747183,14989.0,47.55,0.73,229.0,0.0,0.0,20231110
223310,커머스마이너,2015-12-24,1524,23847242436,18385,27952043,15730371,1521.0,0.0,1.0,0.0,0.0,0.0,20231110
025880,케이씨피드,1995-07-07,2505,42207541450,94360,239138675,16715858,3833.0,9.42,0.65,266.0,2.0,50.0,20231110
083550,케이엠,2005-12-20,4600,53624598395,32796,149544105,11772689,12196.0,6.56,0.38,701.0,1.09,50.0,20231110
391710,코닉오토메이션,2021-10-15,2550,106040732210,181127,462862275,41503222,556.0,0.0,4.59,0.0,0.0,0.0,20231110
190650,코리아에셋투자증권,2019-11-20,5560,35517280000,10505,58771480,6388000,13824.0,0.0,0.4,0.0,3.6,200.0,20231110
049430,코메론,2001-01-16,8990,79803360000,5345,47503700,9048000,21650.0,5.08,0.42,1769.0,2.78,250.0,20231110
045970,코아시아,2000-08-03,6380,168152057640,69167,441420660,26314876,2616.0,0.0,2.44,0.0,0.0,0.0,20231110
056360,코위버,2001-12-04,5920,57997056000,22914,135330880,9796800,14091.0,12.33,0.42,480.0,0.84,50.0,20231110
372320,큐로셀,2023-11-09,28200,383879155200,3372567,85749404550,13612736,,,,,,,20231110
114120,크루셜텍,2010-07-21,10850,24913021350,0,0,2296131,1064.0,0.0,10.2,0.0,0.0,0.0,20231110
446840,키움제8호스팩,2023-05-17,2075,12201000000,239,494820,5880000,,,,,,,20231110
023160,태광,1994-09-07,14470,383190000000,166292,2388009210,26500000,18560.0,10.46,0.78,1383.0,1.17,170.0,20231110
191420,테고사이언스,2014-11-06,8090,65357202040,14382,114288080,8108834,6070.0,245.15,1.33,33.0,0.0,0.0,20231110
054450,텔레칩스,2004-12-10,23600,358161110450,979127,23399187150,15144233,12418.0,6.78,1.9,3480.0,0.55,130.0,20231110
215480,토박스코리아,2015-05-13,3465,33556199930,15188,53253980,9614957,3246.0,8.33,1.07,416.0,0.0,0.0,20231110
417790,트루엔,2023-05-17,10000,110546482500,1104121,11538130380,10999650,6066.0,11.04,1.65,906.0,0.0,0.0,20231110
043200,파루,2000-07-19,729,30308128375,3134640,2417192896,41804315,564.0,0.0,1.29,0.0,0.0,0.0,20231110
150900,파수,2013-10-18,6420,74708050020,15821,100538530,11654922,2799.0,14.08,2.29,456.0,1.56,100.0,20231110
038950,파인디지털,2000-05-04,4885,50083802325,17677,86955590,10210765,10896.0,0.0,0.45,0.0,1.02,50.0,20231110
318010,팜스빌,2019-10-22,8550,67716546520,1308,11131630,7929338,7973.0,16.51,1.07,518.0,1.17,100.0,20231110
068050,팬엔터테인먼트,2006-07-07,3760,104129725760,49095,186502090,27694076,2656.0,0.0,1.42,0.0,0.0,0.0,20231110
251970,펌텍코리아,2019-07-04,26200,324260000000,89530,2342935000,12400000,17379.0,16.58,1.51,1580.0,1.37,360.0,20231110
009520,포스코엠텍,1997-11-10,25200,1049396115600,578715,14623552100,41642703,2752.0,217.24,9.16,116.0,0.15,37.0,20231110
093380,풍강,2007-06-01,3690,36108889015,17769,65150260,9879313,7221.0,8.31,0.51,444.0,3.52,130.0,20231110
370090,퓨런티어,2022-02-23,28150,230318514500,89896,2515429500,8181830,4827.0,109.96,5.83,256.0,0.0,0.0,20231110
237820,플레이디,2020-03-12,4210,54194666500,9491,40276575,12827140,6161.0,10.91,0.68,386.0,0.0,0.0,20231110
057880,피에이치씨,2003-12-29,1740,206724832500,0,0,118807375,160.0,0.0,10.88,0.0,0.0,0.0,20231110
137400,피엔티,2012-07-06,51700,1180268176200,93236,4845531300,22741198,10866.0,19.12,4.76,2704.0,0.19,100.0,20231110
376180,피코그램,2021-11-03,4345,80481669460,76798,334701230,18416858,1716.0,24.69,2.53,176.0,0.0,0.0,20231110
087600,픽셀플러스,2015-06-12,5990,48019361040,5925,34921910,8166558,13297.0,153.59,0.45,39.0,0.83,50.0,20231110
454640,하나29호스팩,2023-06-28,2060,11126060000,1993,4094540,5401000,,,,,,,20231110
418170,하나금융22호스팩,2022-05-26,2085,12470750000,6720,13936155,6010000,,,,,,,20231110
067310,하나마이크론,2005-10-11,33200,1588609460100,5656559,186474099700,47921854,5511.0,503.03,6.02,66.0,0.15,50.0,20231110
136480,하림,2011-05-02,2805,298449262620,371335,1039918150,106209702,2828.0,59.68,0.99,47.0,0.71,20.0,20231110
101670,하이드로리튬,2008-07-15,11310,251473532260,379699,4338563280,22333351,2675.0,0.0,4.23,0.0,0.0,0.0,20231110
400840,하이제7호스팩,2021-12-20,2065,10521600000,329,675290,5120000,,,,,,,20231110
256840,한국비엔씨,2016-12-28,3240,220715439750,273042,883783955,67912443,2786.0,0.0,1.16,0.0,0.0,0.0,20231110
101680,한국정밀기계,2009-05-19,2455,21010000000,14018,34840740,8404000,5835.0,40.25,0.42,61.0,0.0,0.0,20231110
053300,한국정보인증,2014-02-04,4420,184442501365,36047,159228160,41776331,4250.0,28.89,1.04,153.0,2.71,120.0,20231110
458610,한국제12호스팩,2023-08-30,2055,8671500000,7383,15148805,4230000,,,,,,,20231110
054040,한국컴퓨터,2002-01-15,6200,99802710900,202861,1260735300,16071290,8505.0,5.63,0.73,1102.0,4.03,250.0,20231110
053590,한국테크놀로지,2001-08-23,334,52484809098,0,0,157140147,285.0,0.0,1.17,0.0,0.0,0.0,20231110
047080,한빛소프트,2002-01-10,2475,61435345950,61926,152503705,24822362,774.0,30.18,3.2,82.0,0.0,0.0,20231110
430690,한싹,2023-10-04,16100,88252335000,104215,1709294530,5447675,3458.0,25.68,4.66,627.0,0.0,0.0,20231110
007770,한일화학,1992-09-07,16670,58546800000,7980,133615980,3510000,33661.0,13.48,0.5,1237.0,0.6,100.0,20231110
455310,한화플러스제4호스팩,2023-09-07,1986,10049160000,4369,8674986,5060000,,,,,,,20231110
234340,헥토파이낸셜,2019-07-12,14270,133854480000,7152,101547170,9453000,15915.0,10.34,0.9,1380.0,3.5,500.0,20231110
090850,현대이지웰,2013-12-27,5730,134879330480,218525,1220668760,23746361,3874.0,8.97,1.48,639.0,1.4,80.0,20231110
138360,협진,2013-11-08,741,25958988000,92054,68874605,34611984,1139.0,0.0,0.65,0.0,0.0,0.0,20231110
290270,휴네시온,2018-08-02,3840,36845422120,11068,42754650,9607672,3782.0,0.0,1.02,0.0,1.04,40.0,20231110
078590,휴림에이텍,2005-10-27,364,48680546628,980641,351191660,133006958,261.0,4.28,1.39,85.0,0.0,0.0,20231110
205470,휴마시스,2014-12-01,2100,272981268990,3939223,8494595535,129375009,2838.0,1.44,0.74,1463.0,0.0,0.0,20231110
084110,휴온스글로벌,2006-12-19,21250,266313481200,8013,167943500,12621492,37909.0,0.0,0.56,0.0,2.35,500.0,20231110
189980,흥국에프엔비,2015-08-07,2005,80476343135,18323,36653898,40137827,2295.0,6.49,0.87,309.0,2.0,40.0,20231110
114920,대주이엔티,2013-07-01,1505,5221597500,0,0,3469500,,,,,,,20231110
227420,도부마스크,2016-12-28,904,15577010224,0,0,17231206,,,,,,,20231110
163430,디피코,2018-05-16,4010,39416507530,0,0,9829553,,,,,,,20231110
233250,메디안디노스틱,2017-06-26,14000,24451476000,0,0,1746534,,,,,,,20231110
208890,미래엔에듀파트너,2014-12-18,1300,5207176000,0,0,4005520,,,,,,,20231110
102950,아하,2022-11-30,4265,55964916295,3875,16375570,13121903,,,,,,,20231110
044990,에이치엔에스하이텍,2015-12-10,16880,126861870960,1991,33392030,7511064,,,,,,,20231110
279060,이노벡스,2019-04-12,3330,30220003080,2802,9211605,9075076,,,,,,,20231110
289860,지슨,2023-01-26,4385,72967004400,5837,25397075,16774024,,,,,,,20231110
456190,큐라켐,2023-05-18,19600,34384005600,0,0,1754286,,,,,,,20231110
086460,큐러블,2013-07-01,6080,17871552000,42,255070,2939400,,,,,,,20231110
180060,탑선,2017-10-27,9050,84596377300,342,3086040,9347666,,,,,,,20231110
139130,DGB금융지주,2011-06-07,8070,1361623955650,220551,1781869580,169145833,31812.0,3.56,0.25,2266.0,8.05,650.0,20231110
007340,DN오토모티브,1988-09-24,70900,707575554000,16043,1128977300,9994005,101507.0,3.38,0.7,20987.0,3.53,2500.0,20231110
066570,LG전자,2002-04-22,103700,17003007874600,309003,31931388800,163647814,116599.0,15.62,0.89,6640.0,0.68,700.0,20231110
229640,LS전선아시아,2016-09-22,10870,331054941990,546067,5964312770,30624879,4898.0,0.0,2.22,0.0,2.3,250.0,20231110
034120,SBS,2003-06-25,25600,466353470100,30001,761822350,18252582,46405.0,2.97,0.55,8623.0,3.91,1000.0,20231110
018670,SK가스,1997-08-27,147700,1351307721600,6086,891140300,9230244,260823.0,5.16,0.57,28644.0,4.4,6500.0,20231110
001740,SK네트웍스,1977-06-30,5580,1315642718700,464158,2626082570,235778265,10311.0,14.13,0.54,395.0,2.15,120.0,20231110
068400,SK렌터카,2012-07-27,10620,500284187200,7212,76179620,47285840,11371.0,23.24,0.93,457.0,1.41,150.0,20231110
395400,SK리츠,2021-09-14,3920,1060270765075,136482,534459710,270132679,,,,,,,20231110
071970,STX중공업,2009-05-15,9860,279245102820,123226,1192506610,28552669,6770.0,19.8,1.46,498.0,0.0,0.0,20231110
037270,YG PLUS,2003-08-01,4810,303192579800,917786,4373688805,63429410,2248.0,26.28,2.14,183.0,0.0,0.0,20231110
005320,국동,1996-12-24,709,40676411225,77800,55034354,57371525,1997.0,28.36,0.36,25.0,0.0,0.0,20231110
073240,금호타이어,2005-02-17,4690,1347250746030,200684,932621665,287260287,3920.0,0.0,1.2,0.0,0.0,0.0,20231110
008350,남선알미늄,1978-05-22,1966,253898570030,701732,1381471190,129079090,2376.0,8.26,0.83,238.0,0.0,0.0,20231110
145210,다이나믹디자인,2015-03-19,3515,60207803640,130517,456803820,17301093,3499.0,0.0,1.0,0.0,0.0,0.0,20231110
006650,대한유화,1999-08-11,152200,992550000000,46938,7192495500,6500000,301477.0,0.0,0.5,0.0,0.66,1000.0,20231110
007590,동방아그로,1977-06-29,6340,86063086640,139397,907185760,13617577,12112.0,11.61,0.52,546.0,3.94,250.0,20231110
026960,동서,2016-07-15,17770,1771669000000,28424,501547530,99700000,15510.0,10.45,1.15,1701.0,4.11,730.0,20231110
102260,동성케미컬,2008-06-23,4230,210187549440,31161,131142410,49689728,7735.0,5.92,0.55,714.0,4.73,200.0,20231110
001520,동양,1976-06-25,997,237968010811,103897,103219429,238684063,4062.0,0.0,0.25,0.0,4.01,40.0,20231110
008970,동양철관,1977-03-05,751,89045082210,92518,69324888,118885290,740.0,22.76,1.01,33.0,0.0,0.0,20231110
006040,동원산업,1989-03-07,31600,1468852214000,35879,1146367050,46482665,69698.0,5.5,0.45,5748.0,3.48,1100.0,20231110
030720,동원수산,1996-11-22,7060,33042015500,11674,81283480,4653805,13454.0,5.32,0.52,1328.0,3.54,250.0,20231110
280360,롯데웰푸드,2017-10-30,128600,1213286216400,20438,2614895400,9434574,228909.0,20.88,0.56,6160.0,1.79,2300.0,20231110
005300,롯데칠성음료,1973-06-21,157900,1463280006800,14728,2326049900,9278884,150133.0,12.38,1.05,12754.0,2.09,3300.0,20231110
027740,마니커,2002-10-29,1051,66750300628,287750,302187830,63511228,777.0,65.69,1.35,16.0,0.0,0.0,20231110
088980,맥쿼리인프라,2006-03-15,12200,5307816903900,315220,3842489340,435781355,,,,,,,20231110
009680,모토닉,1994-01-14,8390,276870000000,7058,58913920,33000000,19912.0,8.49,0.42,988.0,4.77,400.0,20231110
025560,미래산업,1996-11-22,3025,92050054250,462884,1400056430,30429770,3527.0,9.98,0.86,303.0,0.0,0.0,20231110
377740,바이오노트,2022-12-22,3995,407713911760,65333,259480270,102056048,15707.0,1.22,0.25,3277.0,12.27,490.0,20231110
035150,백산,1999-08-11,9750,219375000000,276977,2684462680,22500000,7626.0,5.18,1.28,1882.0,1.54,150.0,20231110
014710,사조씨푸드,2012-06-29,3610,62072847515,27367,98074000,17218543,13889.0,7.49,0.26,482.0,1.11,40.0,20231110
028260,삼성물산,2014-12-18,114900,21343042050000,203311,23376525300,185591670,164524.0,9.22,0.7,12460.0,2.0,2300.0,20231110
207940,삼성바이오로직스,2016-11-10,726000,51601150000000,23826,17205687000,71174000,126233.0,63.45,5.75,11442.0,0.0,0.0,20231110
029780,삼성카드,2007-06-27,32600,3788585735700,75087,2451780000,115858891,73934.0,5.59,0.44,5831.0,7.67,2500.0,20231110
002810,삼영무역,1988-03-28,12330,226774121440,16049,196915340,18466948,26238.0,4.04,0.47,3054.0,4.87,600.0,20231110
000520,삼일제약,1985-05-29,6100,92578858880,31918,194965700,15226786,8884.0,0.0,0.69,0.0,0.0,0.0,20231110
009770,삼정펄프,2006-10-17,25000,62249277900,539,13384650,2499971,85204.0,0.0,0.29,0.0,4.0,1000.0,20231110
248170,샘표식품,2016-08-09,26700,121287993300,11800,315793000,4568286,49786.0,9.31,0.54,2869.0,0.75,200.0,20231110
200880,서연이화,2014-08-08,14340,386506649100,110134,1579818070,27028437,26709.0,6.96,0.54,2060.0,1.05,150.0,20231110
003080,성보화학,1976-12-23,2950,59459400000,1288142,3978212245,20020000,6994.0,14.46,0.42,204.0,4.58,135.0,20231110
004980,성신양회,1976-06-30,8420,205935013200,58188,488664560,24516073,16402.0,0.0,0.51,0.0,2.38,200.0,20231110
004430,송원산업,1977-06-25,17640,423600000000,188747,3362677700,24000000,28443.0,3.21,0.62,5497.0,2.83,500.0,20231110
011930,신성이엔지,1996-07-31,1891,389876397994,1610213,3052044132,205848151,1036.0,11.26,1.83,168.0,0.0,0.0,20231110
031440,신세계푸드,2010-04-29,40000,152769336000,5131,203273550,3872480,75425.0,0.0,0.53,0.0,1.88,750.0,20231110
003410,쌍용씨앤이,1975-05-03,5770,2867507566000,237376,1362945700,498696968,3172.0,22.72,1.82,254.0,7.63,440.0,20231110
004920,씨아이테크,1989-11-30,1433,71744281369,193113,273984041,50065793,1240.0,0.0,1.16,0.0,0.0,0.0,20231110
139990,아주스틸,2021-08-20,6600,173526359840,14365,94432420,26452189,9135.0,129.41,0.72,51.0,0.0,0.0,20231110
018250,애경산업,2018-03-22,20950,550647144750,42077,880122350,26409935,13672.0,33.15,1.53,632.0,1.48,310.0,20231110
161000,애경케미칼,2012-09-17,11480,555568256780,201966,2325950580,48648709,15115.0,9.19,0.76,1249.0,4.79,550.0,20231110
010580,에스엠벡셀,1994-12-27,1800,199474405680,100124,179304643,111251760,603.0,19.57,2.99,92.0,0.0,0.0,20231110
326030,에스케이바이오팜,2020-07-02,87600,6852409375000,144529,12544584700,78313250,4042.0,0.0,21.67,0.0,0.0,0.0,20231110
140910,에이리츠,2011-07-14,3745,16714054840,551,2059070,4463032,,,,,,,20231110
181710,엔에이치엔,2013-08-29,22650,793062681400,67536,1524537750,34936682,49179.0,0.0,0.46,0.0,0.0,0.0,20231110
012160,영흥,2010-01-25,554,56125946088,56087,30954499,101310372,2456.0,0.0,0.23,0.0,0.0,0.0,20231110
015360,예스코홀딩스,1996-12-24,33950,203700000000,2223,75416250,6000000,112673.0,0.0,0.3,0.0,7.36,2500.0,20231110
006980,우성,1988-10-10,20950,64735500000,1013,21333400,3090000,67491.0,427.55,0.31,49.0,0.0,0.0,20231110
014830,유니드,2004-12-03,74500,506893240000,19784,1484445500,6767600,135798.0,5.02,0.55,14826.0,2.68,2000.0,20231110
003460,유화증권,1987-08-24,2170,123044240550,5009,10835960,56702415,10892.0,32.39,0.2,67.0,5.07,110.0,20231110
025820,이구산업,1995-08-18,3455,115709320000,205397,711645360,33442000,3804.0,20.2,0.91,171.0,1.45,50.0,20231110
214320,이노션,2015-07-17,43250,860000000000,22946,990322350,20000000,42482.0,12.25,1.02,3530.0,4.97,2150.0,20231110
088260,이리츠코크렙,2018-06-27,4990,316074534100,13680,68030415,63341590,,,,,,,20231110
139480,이마트,2011-06-10,78500,2191039373400,71512,5614831200,27875819,418373.0,2.09,0.19,37528.0,2.55,2000.0,20231110
015020,이스타코,1988-12-23,720,30810300400,41326,29852546,42851600,1165.0,0.0,0.62,0.0,0.0,0.0,20231110
194370,제이에스코퍼레이션,2016-02-04,16600,222704536700,60914,1012517730,13335601,20205.0,3.24,0.82,5118.0,5.12,850.0,20231110
030000,제일기획,1998-03-03,20250,2329584806250,96335,1947055950,115041225,11967.0,10.59,1.69,1913.0,5.68,1150.0,20231110
063160,종근당바이오,2001-12-11,21450,114930903900,24692,520361700,5485962,26941.0,0.0,0.8,0.0,0.0,0.0,20231110
071320,지역난방공사,2010-01-29,23300,269205798000,1175,27321450,11578744,143557.0,0.0,0.16,0.0,0.0,0.0,20231110
088790,진도,2006-03-28,2090,25766830080,7774,16155830,12447744,8369.0,5.69,0.25,367.0,3.35,70.0,20231110
100250,진양홀딩스,2008-02-15,3210,179423887320,15523,49683550,55895292,6258.0,7.1,0.51,452.0,6.23,200.0,20231110
006380,카프로,1974-05-28,1050,42480000000,1562668,1664030815,40000000,665.0,0.0,1.58,0.0,0.0,0.0,20231110
344820,케이씨씨글라스,2020-01-21,40800,649999838400,11991,488856250,15970512,90484.0,6.92,0.45,5894.0,5.88,2400.0,20231110
071950,코아스,2005-08-04,670,20584201860,2563963,1741039797,30907210,562.0,0.0,1.19,0.0,0.0,0.0,20231110
036420,콘텐트리중앙,2019-10-18,12800,247520657800,52639,676703220,19262308,9617.0,0.0,1.33,0.0,0.0,0.0,20231110
007980,태평양물산,1994-12-27,1813,89302641918,346351,616684188,49447753,4369.0,3.31,0.41,548.0,1.65,30.0,20231110
078000,텔코웨어,2004-07-20,10130,97415168240,4163,41675170,9702706,19820.0,14.72,0.51,688.0,5.92,600.0,20231110
363280,티와이홀딩스,2020-09-22,5520,275343803280,69605,378824070,50429268,42418.0,2.14,0.13,2579.0,2.72,150.0,20231110
036580,팜스코,1999-10-25,2925,106143755270,29468,84586215,36727943,7532.0,0.0,0.39,0.0,1.71,50.0,20231110
047050,포스코인터내셔널,2001-03-23,56400,9904452964400,1423336,80344126400,175922788,32288.0,11.8,1.75,4780.0,1.77,1000.0,20231110
071090,하이스틸,2003-02-17,3175,64309835135,148774,474964080,20191471,7380.0,5.53,0.43,574.0,0.63,20.0,20231110
036460,한국가스공사,1999-12-15,23100,2137045950000,89844,2074037100,92313000,118693.0,1.33,0.19,17317.0,0.0,0.0,20231110
002200,한국수출포장공업,1974-06-28,2775,112000000000,16087,44867545,40000000,7340.0,5.23,0.38,531.0,2.88,80.0,20231110
000240,한국앤컴퍼니,1968-12-27,13980,1329093360000,146810,2038672950,94935240,40622.0,7.99,0.34,1749.0,4.65,650.0,20231110
123890,한국자산신탁,2016-07-13,3270,406027137800,69988,228323325,123977752,7620.0,3.69,0.43,885.0,6.73,220.0,20231110
025890,한국주강,1997-07-18,2465,27481499370,33343,81683685,11309259,2671.0,16.01,0.92,154.0,0.0,0.0,20231110
004150,한솔홀딩스,1972-05-17,2730,114473372325,38438,103917075,42008577,13522.0,2.39,0.2,1144.0,4.4,120.0,20231110
011700,한신기계공업,1987-07-24,4040,131082450040,195357,792194775,32446151,2861.0,0.0,1.41,0.0,0.25,10.0,20231110
018880,한온시스템,1996-07-31,7010,3752614000000,1125682,7918039700,533800000,4190.0,184.47,1.67,38.0,5.14,360.0,20231110
300720,한일시멘트,2018-08-06,12720,881006788800,20375,256919370,69261540,20910.0,11.18,0.61,1138.0,4.56,580.0,20231110
009460,한창제지,1987-12-23,905,53820072372,28225,25377246,59667486,1851.0,43.1,0.49,21.0,2.21,20.0,20231110
452260,한화갤러리아,2023-03-31,1093,211306974900,445777,487510996,193859610,,,,,,,20231110
451800,한화리츠,2023-03-27,5120,360766000000,9434,48232180,70600000,,,,,,,20231110
101530,해태제과식품,2016-05-11,5180,149369296860,13782,70876590,29116822,9537.0,0.0,0.54,0.0,3.86,200.0,20231110
086280,현대글로비스,2005-12-26,173400,6491250000000,25704,4436294500,37500000,183094.0,5.47,0.95,31729.0,3.29,5700.0,20231110
378850,화승알앤에이,2021-03-15,3935,75119778965,429650,1699271540,18993623,4879.0,5.89,0.81,668.0,1.27,50.0,20231110
094280,효성 ITX,2007-10-25,12090,140316548000,4761,57601990,11558200,5956.0,9.64,2.03,1254.0,6.2,750.0,20231110
005870,휴니드테크놀러지스,1991-09-03,5840,82861008050,753108,4469536390,14116015,11026.0,8.26,0.53,707.0,0.0,0.0,20231110
083790,CG인바이츠,2006-01-06,2725,208767704130,91979,247850255,76894182,2732.0,0.0,1.0,0.0,0.0,0.0,20231110
456440,DB금융스팩11호,2023-07-12,2075,11002050000,7608,15752550,5315000,,,,,,,20231110
060900,DGP,2002-09-17,1730,43040022216,92696,158988133,25258229,1740.0,0.0,0.99,0.0,0.0,0.0,20231110
180400,DXVX,2015-11-20,6100,183734146560,650308,3967907510,30219432,1184.0,0.0,5.15,0.0,0.0,0.0,20231110
050120,ES큐브,2002-04-25,3025,41031360150,15690,47313790,13564086,8242.0,1.58,0.37,1918.0,0.0,0.0,20231110
095340,ISC,2007-10-01,87400,1858981986600,320424,27426782400,21197058,16085.0,34.6,5.43,2526.0,0.69,600.0,20231110
318000,KBG,2019-08-01,7770,68086337170,83652,652825200,8740223,4288.0,19.47,1.81,399.0,1.72,134.0,20231110
036670,KCI,2001-01-03,7040,79566200000,2586,18199310,11270000,9125.0,4.25,0.77,1656.0,3.55,250.0,20231110
122450,KX,2011-05-25,5050,228946618200,36334,180775025,45335964,5988.0,10.33,0.84,489.0,3.31,167.0,20231110
160550,NEW,2014-12-23,4640,128647148660,60376,280177760,27906106,4300.0,0.0,1.08,0.0,0.0,0.0,20231110
950110,SBI핀테크솔루션즈,2012-12-17,4605,111964573700,13508,63779885,24052540,,,,,,,20231110
036120,SCI평가정보,1999-12-07,3660,130285000000,300106,1120594390,35500000,866.0,53.82,4.23,68.0,1.37,50.0,20231110
040610,SG&G,2000-04-27,1530,52051148292,20890,31912159,34087196,9276.0,1.25,0.16,1225.0,0.0,0.0,20231110
184230,SGA솔루션즈,2013-12-20,667,36305440080,50447,33822270,54187224,909.0,7.41,0.73,90.0,0.0,0.0,20231110
016250,SGC이테크건설,1999-12-28,18870,63150587310,2213,41315660,3346613,78491.0,1.16,0.24,16327.0,7.95,1500.0,20231110
317240,TS트릴리온,2019-04-29,1373,127787636625,415059,556058662,94447625,190.0,0.0,7.23,0.0,0.0,0.0,20231110
114190,강원에너지,2009-11-20,18200,475439291600,65848,1192161330,26123038,1237.0,137.88,14.71,132.0,0.0,0.0,20231110
053950,경남제약,2001-11-06,2035,71406352940,28692374,62654711701,35437396,2976.0,0.0,0.68,0.0,0.0,0.0,20231110
198440,고려시멘트,2014-08-13,1647,52798913960,41546,68918342,31979960,3419.0,0.0,0.48,0.0,0.0,0.0,20231110
014570,고려제약,2000-12-07,7000,77000000000,24814,173745340,11000000,7855.0,6.39,0.89,1095.0,2.57,180.0,20231110
900280,골든센츄리,2016-10-19,99,20540428800,1527177,151548527,205404288,,,,,,,20231110
060480,국일신동,2014-12-29,2480,27503200000,48522,120826680,11090000,4324.0,27.25,0.57,91.0,2.02,50.0,20231110
078130,국일제지,2004-10-22,800,102093978400,0,0,127617473,413.0,0.0,1.94,0.0,0.0,0.0,20231110
307750,국전약품,2018-12-19,5830,286073838270,138057,805509820,49069269,1867.0,32.03,3.12,182.0,0.0,0.0,20231110
049080,기가레인,2013-12-19,1211,102793733217,557027,674284329,84883347,718.0,0.0,1.69,0.0,0.0,0.0,20231110
420770,기가비스,2023-05-24,63100,798572754000,32751,2059753900,12675758,9464.0,23.13,6.67,2728.0,1.19,750.0,20231110
187790,나노,2014-05-08,1259,38427674180,209032,260983090,30840830,883.0,0.0,1.43,0.0,0.0,0.0,20231110
405920,나라셀라,2023-06-02,5320,68897706600,30110,161612100,12878076,4774.0,5.29,1.11,1005.0,0.0,0.0,20231110
190510,나무가,2015-11-12,13100,211118468160,66238,855547570,16252384,7719.0,6.18,1.7,2119.0,0.0,0.0,20231110
267320,나인테크,2017-06-22,3280,143436581640,268643,884601905,43664104,671.0,3280.0,4.89,1.0,0.0,0.0,20231110
111710,남화산업,2018-11-29,5920,124351520000,16189,96320710,20588000,8185.0,5.9,0.72,1003.0,5.07,300.0,20231110
091590,남화토건,2012-01-31,6410,74901200000,22387,142304760,11740000,14298.0,3.73,0.45,1719.0,3.12,200.0,20231110
137940,넥스트아이,2011-06-14,810,62813435584,1548027,1265811343,78320992,1304.0,0.0,0.62,0.0,0.0,0.0,20231110
104620,노랑풍선,2019-01-30,6670,105666980420,36806,245574630,15842126,2075.0,0.0,3.21,0.0,0.0,0.0,20231110
106520,노블엠앤비,2012-07-13,411,15082036272,0,0,36695952,1432.0,0.0,0.29,0.0,0.0,0.0,20231110
039560,다산네트웍스,2000-06-22,3630,143604240935,334208,1220939835,39505981,10652.0,0.66,0.34,5509.0,0.0,0.0,20231110
007720,대명소노시즌,1994-01-06,597,60177868650,59453,35407130,100800450,1141.0,0.0,0.52,0.0,0.0,0.0,20231110
290670,대보마그네틱,2018-11-06,27450,216085650000,106610,2977344850,7857660,10708.0,9.33,2.56,2941.0,0.0,0.0,20231110
005710,대원산업,1993-06-21,5510,110807928000,9416,51867800,20037600,20844.0,2.93,0.26,1879.0,3.18,175.0,20231110
010170,대한광통신,1994-11-07,1353,101558719258,189618,257463789,74511166,1420.0,0.0,0.95,0.0,0.0,0.0,20231110
298540,더네이쳐홀딩스,2020-07-27,21850,319955028000,46296,1005098750,14710576,19725.0,4.63,1.11,4717.0,1.83,400.0,20231110
263800,데이타솔루션,2017-08-03,5050,81730555200,36528,183623620,16216380,1934.0,34.12,2.61,148.0,0.0,0.0,20231110
067990,도이치모터스,2004-12-03,5050,161551381000,33785,169437460,32181550,11515.0,4.16,0.44,1213.0,7.13,360.0,20231110
